"I","PI0","PI1","QI","LI","TI"
2548,7,7,-8.6,11,11
2549,8,8,-129.9,11,11
2550,10,10,-5.5,11,11
2551,12,12,-121.7,11,11
2552,13,13,-1.1,11,11
2553,13.99,13.99,-15.1,11,11
2554,15,15,-121.8,11,11
2555,15.1,15.1,-50,11,11
2556,16,16,-28.5,11,11
2557,16.2,16.2,-50,11,11
2558,17.3,17.3,-50,11,11
2559,18.4,18.4,-50,11,11
2560,19.9,19.9,-50,11,11
2561,20,20,-4.1,11,11
2562,20.12,20.12,-50,11,11
2563,21,21,-50,11,11
2564,21.5,21.5,-50,11,11
2565,22,22,-50,11,11
2566,23,23,-50,11,11
2567,24,24,-76,11,11
2568,26,26,-4.8,11,11
2569,28,28,-4.9,11,11
2570,28.2,28.2,-6.8,11,11
2571,30,30,-130,11,11
2572,30.03,30.03,-12,11,11
2573,30.47,30.47,-50,11,11
2574,30.94,30.94,-50,11,11
2575,31.41,31.41,-50,11,11
2576,34,34,-50,11,11
2577,34.47,34.47,-50,11,11
2578,34.94,34.94,-50,11,11
2579,35,35,-80,11,11
2580,35.41,35.41,-50,11,11
2581,35.5,35.5,-50,11,11
2582,35.97,35.97,-50,11,11
2583,36.44,36.44,-50,11,11
2584,36.91,36.91,-50,11,11
2585,37.3,37.3,-72.7,11,11
2586,38.8,38.8,-72.7,11,11
2587,39.3,39.3,-45,11,11
2588,39.8,39.8,-82.2,11,11
2589,40,40,-85.4,11,11
2590,40.03,40.03,-7,11,11
2591,41.1,41.1,-72.7,11,11
2592,42,42,-139.5,11,11
2593,42.5,42.5,-0.1,11,11
2594,45,45,-80,11,11
2595,47,47,-139.5,11,11
2596,47.5,47.5,-0.1,11,11
2597,49,49,-94.1,11,11
2598,50.13,50.13,-45,11,11
2599,50.5,50.5,-0.1,11,11
2600,50.81,50.81,-65,11,11
2601,51.62,51.62,-65,11,11
2602,52.75,52.75,-90,11,11
2603,54,54,-105.2,11,11
2604,55,55,-353.4,11,11
2605,60,60,-65,11,11
2606,60.47,60.47,-65,11,11
2607,61.09,61.09,-90,11,11
2608,61.72,61.72,-90,11,11
2609,62.37,62.37,-90,11,11
2610,63.05,63.05,-100,11,11
2611,63.52,63.52,-68.9,11,11
2612,64.01,64.01,-68.9,11,11
2613,65.5,65.5,-10,11,11
2614,70,70,-10.4,11,11
2615,70.01,70.01,-15.6,11,11
2616,70.03,70.03,-22,11,11
2617,70.13,70.13,-45,11,11
2618,73.1,73.1,-51.5,11,11
2619,73.34,73.34,-5.5,11,11
2620,73.35,73.35,-15.6,11,11
2621,73.5,73.5,-35,11,11
2622,75.7,75.7,-74.3,11,11
2623,76.69,76.69,-5.5,11,11
2624,76.7,76.7,-15.6,11,11
2625,79,79,-17,11,11
2626,79.5,79.5,-10,11,11
2627,80.03,80.03,-5.5,11,11
2628,80.04,80.04,-15.5,11,11
2629,84.6,84.6,-2,11,11
2630,132.3,132.3,-192,11,11
2631,145,145,-20,11,11
2632,145.01,145.01,-9.3,11,11
2633,160,160,-1147.5,11,11
2634,180,180,-714.9,11,11
2635,180.3,180.3,-83.4,11,11
2636,0,0,-13884.7,11,12
2637,0.1,0.1,-324.7,11,12
2638,0.2,0.2,-9.4,11,12
2639,0.5,0.5,-18,11,12
2640,0.6,0.6,-147.8,11,12
2641,1,1,-69,11,12
2642,2,2,-105.7,11,12
2643,5,5,-305.5,11,12
2644,5.2,5.2,-121.7,11,12
2645,5.5,5.5,-121.7,11,12
2646,6,6,-4.4,11,12
2647,6.5,6.5,-8.6,11,12
2648,6.99,6.99,-15.1,11,12
2649,7,7,-6.6,11,12
2650,8,8,-121.7,11,12
2651,10,10,-5.5,11,12
2652,12,12,-121.7,11,12
2653,13,13,-1.1,11,12
2654,13.99,13.99,-15.1,11,12
2655,15,15,-121.8,11,12
2656,15.1,15.1,-50,11,12
2657,16,16,-28.5,11,12
2658,16.2,16.2,-50,11,12
2659,17.3,17.3,-50,11,12
2660,18.4,18.4,-50,11,12
2661,19.9,19.9,-50,11,12
2662,20,20,-4.1,11,12
2663,20.12,20.12,-50,11,12
2664,21,21,-50,11,12
2665,21.5,21.5,-50,11,12
2666,22,22,-50,11,12
2667,23,23,-50,11,12
2668,24,24,-76,11,12
2669,26,26,-4.8,11,12
2670,28,28,-4.9,11,12
2671,28.2,28.2,-6.8,11,12
2672,30,30,-130,11,12
2673,30.03,30.03,-12,11,12
2674,30.47,30.47,-50,11,12
2675,30.94,30.94,-50,11,12
2676,31.41,31.41,-50,11,12
2677,34,34,-50,11,12
2678,34.47,34.47,-50,11,12
2679,34.94,34.94,-50,11,12
2680,35,35,-80,11,12
2681,35.41,35.41,-50,11,12
2682,35.5,35.5,-50,11,12
2683,35.97,35.97,-50,11,12
2684,36.44,36.44,-50,11,12
2685,36.91,36.91,-50,11,12
2686,37.3,37.3,-72.7,11,12
2687,38.8,38.8,-72.7,11,12
2688,39.3,39.3,-45,11,12
2689,39.8,39.8,-82.2,11,12
2690,40,40,-85.4,11,12
2691,40.03,40.03,-7,11,12
2692,41.1,41.1,-72.7,11,12
2693,42,42,-139.5,11,12
2694,42.5,42.5,-0.1,11,12
2695,45,45,-80,11,12
2696,47,47,-139.5,11,12
2697,47.5,47.5,-0.1,11,12
2698,49,49,-94.1,11,12
2699,50,50,-50,11,12
2700,50.13,50.13,-45,11,12
2701,50.5,50.5,-0.1,11,12
2702,50.81,50.81,-65,11,12
2703,51.62,51.62,-65,11,12
2704,52.75,52.75,-90,11,12
2705,54,54,-105.2,11,12
2706,55,55,-348.9,11,12
2707,60,60,-50,11,12
2708,60.47,60.47,-65,11,12
2709,61.09,61.09,-90,11,12
2710,61.72,61.72,-90,11,12
2711,62.37,62.37,-90,11,12
2712,63.05,63.05,-100,11,12
2713,63.52,63.52,-68.9,11,12
2714,64.01,64.01,-68.9,11,12
2715,65,65,-45,11,12
2716,65.5,65.5,-10,11,12
2717,70,70,-14.4,11,12
2718,70.01,70.01,-20.6,11,12
2719,70.03,70.03,-22,11,12
2720,70.13,70.13,-45,11,12
2721,73.1,73.1,-51.5,11,12
2722,73.34,73.34,-9.5,11,12
2723,73.35,73.35,-20.6,11,12
2724,73.5,73.5,-35,11,12
2725,75.7,75.7,-74.3,11,12
2726,76.69,76.69,-9.5,11,12
2727,76.7,76.7,-20.6,11,12
2728,79,79,-17,11,12
2729,79.5,79.5,-10,11,12
2730,80.03,80.03,-9.5,11,12
2731,80.04,80.04,-20.5,11,12
2732,84.6,84.6,-2,11,12
2733,132.3,132.3,-192,11,12
2734,145,145,-20,11,12
2735,145.01,145.01,-9.3,11,12
2736,160,160,-1121.5,11,12
2737,180,180,-714.9,11,12
2738,180.3,180.3,-83.4,11,12
2739,0,0,-14351.5,11,13
2740,0.1,0.1,-324.7,11,13
2741,0.2,0.2,-9.4,11,13
2742,0.5,0.5,-17.9,11,13
2743,0.6,0.6,-147.8,11,13
2744,1,1,-69,11,13
2745,2,2,-119.5,11,13
2746,5,5,-305.5,11,13
2747,5.2,5.2,-121.7,11,13
2748,5.5,5.5,-121.7,11,13
2749,6,6,-6,11,13
2750,6.5,6.5,-7,11,13
2751,6.99,6.99,-15.1,11,13
2752,7,7,-5.1,11,13
2753,8,8,-132.6,11,13
2754,10,10,-5.5,11,13
2755,12,12,-121.7,11,13
2756,13,13,-1.1,11,13
2757,13.99,13.99,-15.1,11,13
2758,15,15,-121.8,11,13
2759,15.1,15.1,-50,11,13
2760,16,16,-28.5,11,13
2761,16.2,16.2,-50,11,13
2762,17.3,17.3,-50,11,13
2763,18.4,18.4,-50,11,13
2764,19.9,19.9,-50,11,13
2765,20,20,-4.1,11,13
2766,20.12,20.12,-50,11,13
2767,21,21,-50,11,13
2768,21.5,21.5,-50,11,13
2769,22,22,-50,11,13
2770,23,23,-50,11,13
2771,24,24,-76,11,13
2772,26,26,-4.8,11,13
2773,28,28,-4.9,11,13
2774,28.2,28.2,-6.8,11,13
2775,30,30,-130,11,13
2776,30.03,30.03,-12,11,13
2777,30.47,30.47,-50,11,13
2778,30.94,30.94,-50,11,13
2779,31.41,31.41,-50,11,13
2780,34,34,-50,11,13
2781,34.47,34.47,-50,11,13
2782,34.94,34.94,-50,11,13
2783,35,35,-80,11,13
2784,35.41,35.41,-50,11,13
2785,35.5,35.5,-50,11,13
2786,35.97,35.97,-50,11,13
2787,36.44,36.44,-50,11,13
2788,36.91,36.91,-50,11,13
2789,37.3,37.3,-72.7,11,13
2790,38.8,38.8,-72.7,11,13
2791,39.3,39.3,-45,11,13
2792,39.8,39.8,-82.2,11,13
2793,40,40,-85.4,11,13
2794,40.03,40.03,-7,11,13
2795,41.1,41.1,-72.7,11,13
2796,42,42,-139.5,11,13
2797,42.5,42.5,-0.1,11,13
2798,45,45,-80,11,13
2799,47,47,-139.5,11,13
2800,47.5,47.5,-0.1,11,13
2801,49,49,-94.1,11,13
2802,50,50,-50,11,13
2803,50.13,50.13,-45,11,13
2804,50.5,50.5,-0.1,11,13
2805,50.81,50.81,-65,11,13
2806,51.62,51.62,-65,11,13
2807,52.75,52.75,-90,11,13
2808,54,54,-105.2,11,13
2809,55,55,-324.6,11,13
2810,60.47,60.47,-65,11,13
2811,61.09,61.09,-90,11,13
2812,61.72,61.72,-90,11,13
2813,62.37,62.37,-90,11,13
2814,63.05,63.05,-100,11,13
2815,63.52,63.52,-68.9,11,13
2816,64.01,64.01,-68.9,11,13
2817,65.5,65.5,-10,11,13
2818,70,70,-14.4,11,13
2819,70.01,70.01,-20.6,11,13
2820,70.03,70.03,-22,11,13
2821,70.13,70.13,-45,11,13
2822,73.1,73.1,-51.5,11,13
2823,73.34,73.34,-9.5,11,13
2824,73.35,73.35,-20.6,11,13
2825,73.5,73.5,-35,11,13
2826,75.7,75.7,-74.3,11,13
2827,76.69,76.69,-9.5,11,13
2828,76.7,76.7,-20.6,11,13
2829,79,79,-17,11,13
2830,79.5,79.5,-10,11,13
2831,80.03,80.03,-9.5,11,13
2832,80.04,80.04,-20.5,11,13
2833,84.6,84.6,-2,11,13
2834,132.3,132.3,-192,11,13
2835,145,145,-20,11,13
2836,145.01,145.01,-9.3,11,13
2837,160,160,-1089,11,13
2838,180,180,-714.9,11,13
2839,180.3,180.3,-75.4,11,13
2840,0,0,-15220.3,11,14
2841,0.1,0.1,-314.7,11,14
2842,0.2,0.2,-9.4,11,14
2843,0.5,0.5,-16.7,11,14
2844,0.6,0.6,-147.8,11,14
2845,1,1,-69,11,14
2846,2,2,-139.5,11,14
2847,5,5,-305.5,11,14
2848,5.2,5.2,-121.7,11,14
2849,5.5,5.5,-121.7,11,14
2850,6,6,-14.6,11,14
2851,6.5,6.5,-9.1,11,14
2852,6.99,6.99,-15.1,11,14
2853,7,7,-8.3,11,14
2854,8,8,-179.2,11,14
2855,10,10,-5.5,11,14
2856,12,12,-121.7,11,14
2857,13,13,-1.1,11,14
2858,13.99,13.99,-15.1,11,14
2859,15,15,-121.8,11,14
2860,15.1,15.1,-50,11,14
2861,16,16,-28.5,11,14
2862,16.2,16.2,-50,11,14
2863,17.3,17.3,-50,11,14
2864,18.4,18.4,-50,11,14
2865,19.9,19.9,-50,11,14
2866,20,20,-4.1,11,14
2867,20.12,20.12,-50,11,14
2868,21,21,-50,11,14
2869,21.5,21.5,-50,11,14
2870,22,22,-50,11,14
2871,23,23,-50,11,14
2872,24,24,-76,11,14
2873,26,26,-4.8,11,14
2874,28,28,-4.9,11,14
2875,28.2,28.2,-6.8,11,14
2876,30,30,-130,11,14
2877,30.03,30.03,-12,11,14
2878,30.47,30.47,-50,11,14
2879,30.94,30.94,-50,11,14
2880,31.41,31.41,-50,11,14
2881,34,34,-50,11,14
2882,34.47,34.47,-50,11,14
2883,34.94,34.94,-50,11,14
2884,35,35,-80,11,14
2885,35.41,35.41,-50,11,14
2886,35.5,35.5,-50,11,14
2887,35.97,35.97,-50,11,14
2888,36.44,36.44,-50,11,14
2889,36.91,36.91,-50,11,14
2890,37.3,37.3,-72.7,11,14
2891,38.8,38.8,-72.7,11,14
2892,39.3,39.3,-45,11,14
2893,39.8,39.8,-82.2,11,14
2894,40,40,-85.4,11,14
2895,40.03,40.03,-7,11,14
2896,41.1,41.1,-72.7,11,14
2897,42,42,-139.5,11,14
2898,42.5,42.5,-0.1,11,14
2899,45,45,-80,11,14
2900,47,47,-139.5,11,14
2901,47.5,47.5,-0.1,11,14
2902,49,49,-94.1,11,14
2903,50,50,-40,11,14
2904,50.13,50.13,-45,11,14
2905,50.5,50.5,-0.1,11,14
2906,50.81,50.81,-65,11,14
2907,51.62,51.62,-65,11,14
2908,52.75,52.75,-90,11,14
2909,54,54,-105.2,11,14
2910,55,55,-302.8,11,14
2911,60.47,60.47,-65,11,14
2912,61.09,61.09,-90,11,14
2913,61.72,61.72,-90,11,14
2914,62.37,62.37,-90,11,14
2915,63.05,63.05,-100,11,14
2916,63.52,63.52,-68.9,11,14
2917,64.01,64.01,-68.9,11,14
2918,65.5,65.5,-10,11,14
2919,70,70,-14.4,11,14
2920,70.01,70.01,-30.6,11,14
2921,70.13,70.13,-45,11,14
2922,73.1,73.1,-51.5,11,14
2923,73.34,73.34,-9.5,11,14
2924,73.35,73.35,-30.6,11,14
2925,73.5,73.5,-35,11,14
2926,75.7,75.7,-74.3,11,14
2927,76.69,76.69,-9.5,11,14
2928,76.7,76.7,-30.6,11,14
2929,79,79,-17,11,14
2930,79.5,79.5,-10,11,14
2931,80.03,80.03,-9.5,11,14
2932,80.04,80.04,-30.5,11,14
2933,84.6,84.6,-2,11,14
2934,132.3,132.3,-192,11,14
2935,145,145,-20,11,14
2936,145.01,145.01,-9.3,11,14
2937,160,160,-1089,11,14
2938,180,180,-714.9,11,14
2939,180.3,180.3,-75.4,11,14
2940,0,0,-15915.8,11,15
2941,0.1,0.1,-309.2,11,15
2942,0.2,0.2,-9.4,11,15
2943,0.5,0.5,-23,11,15
2944,0.6,0.6,-147.8,11,15
2945,1,1,-69,11,15
2946,2,2,-183.6,11,15
2947,5,5,-305.5,11,15
2948,5.2,5.2,-121.7,11,15
2949,5.5,5.5,-121.7,11,15
2950,6,6,-25.1,11,15
2951,6.5,6.5,-23.1,11,15
2952,6.99,6.99,-15.1,11,15
2953,7,7,-16.9,11,15
2954,8,8,-247.4,11,15
2955,10,10,-5.5,11,15
2956,12,12,-121.7,11,15
2957,13,13,-1.1,11,15
2958,13.99,13.99,-15.1,11,15
2959,15,15,-121.8,11,15
2960,15.1,15.1,-50,11,15
2961,16,16,-28.5,11,15
2962,16.2,16.2,-50,11,15
2963,17.3,17.3,-50,11,15
2964,18.4,18.4,-50,11,15
2965,19.9,19.9,-50,11,15
2966,20,20,-4.1,11,15
2967,20.12,20.12,-50,11,15
2968,21,21,-50,11,15
2969,21.5,21.5,-50,11,15
2970,22,22,-50,11,15
2971,23,23,-50,11,15
2972,24,24,-76,11,15
2973,26,26,-4.8,11,15
2974,28,28,-4.9,11,15
2975,28.2,28.2,-6.8,11,15
2976,30,30,-50,11,15
2977,30.03,30.03,-12,11,15
2978,30.47,30.47,-50,11,15
2979,30.94,30.94,-50,11,15
2980,31.41,31.41,-50,11,15
2981,34,34,-50,11,15
2982,34.47,34.47,-50,11,15
2983,34.94,34.94,-50,11,15
2984,35.41,35.41,-50,11,15
2985,35.5,35.5,-50,11,15
2986,35.97,35.97,-50,11,15
2987,36.44,36.44,-50,11,15
2988,36.91,36.91,-50,11,15
2989,37.3,37.3,-72.7,11,15
2990,38.8,38.8,-72.7,11,15
2991,39.3,39.3,-45,11,15
2992,39.8,39.8,-82.2,11,15
2993,40,40,-85.4,11,15
2994,41.1,41.1,-72.7,11,15
2995,42,42,-139.5,11,15
2996,42.5,42.5,-0.1,11,15
2997,45,45,-80,11,15
2998,47,47,-139.5,11,15
2999,47.5,47.5,-0.1,11,15
3000,49,49,-94.1,11,15
3001,50,50,-142,11,15
3002,50.13,50.13,-45,11,15
3003,50.5,50.5,-0.1,11,15
3004,50.81,50.81,-65,11,15
3005,51.62,51.62,-65,11,15
3006,52.75,52.75,-90,11,15
3007,54,54,-105.2,11,15
3008,55,55,-380.7,11,15
3009,60.47,60.47,-65,11,15
3010,61.09,61.09,-90,11,15
3011,61.72,61.72,-90,11,15
3012,62.37,62.37,-90,11,15
3013,63.05,63.05,-100,11,15
3014,63.52,63.52,-68.9,11,15
3015,64.01,64.01,-68.9,11,15
3016,65.5,65.5,-10,11,15
3017,70,70,-14.4,11,15
3018,70.01,70.01,-30.6,11,15
3019,70.13,70.13,-45,11,15
3020,73.1,73.1,-51.5,11,15
3021,73.34,73.34,-9.5,11,15
3022,73.35,73.35,-30.6,11,15
3023,73.5,73.5,-45,11,15
3024,75.7,75.7,-74.3,11,15
3025,76.69,76.69,-9.5,11,15
3026,76.7,76.7,-30.6,11,15
3027,79,79,-17,11,15
3028,79.5,79.5,-10,11,15
3029,80.03,80.03,-9.5,11,15
3030,80.04,80.04,-30.5,11,15
3031,84.6,84.6,-2,11,15
3032,132.3,132.3,-192,11,15
3033,145,145,-20,11,15
3034,145.01,145.01,-9.3,11,15
3035,160,160,-1089,11,15
3036,180,180,-714.9,11,15
3037,180.3,180.3,-75.4,11,15
3038,0,0,-16512.2,11,16
3039,0.1,0.1,-281.7,11,16
3040,0.2,0.2,-9.4,11,16
3041,0.5,0.5,-40.1,11,16
3042,0.6,0.6,-147.8,11,16
3043,1,1,-69,11,16
3044,2,2,-246.4,11,16
3045,5,5,-305.5,11,16
3046,5.2,5.2,-121.7,11,16
3047,5.5,5.5,-121.7,11,16
3048,6,6,-37.5,11,16
3049,6.5,6.5,-44.7,11,16
3050,6.99,6.99,-15.1,11,16
3051,7,7,-32.6,11,16
3052,8,8,-327.8,11,16
3053,10,10,-5.5,11,16
3054,12,12,-121.7,11,16
3055,13,13,-1.1,11,16
3056,13.99,13.99,-15.1,11,16
3057,15,15,-121.8,11,16
3058,15.1,15.1,-50,11,16
3059,16,16,-28.5,11,16
3060,16.2,16.2,-50,11,16
3061,17.3,17.3,-50,11,16
3062,18.4,18.4,-50,11,16
3063,19.9,19.9,-50,11,16
3064,20,20,-4.1,11,16
3065,20.12,20.12,-50,11,16
3066,21,21,-50,11,16
3067,21.5,21.5,-50,11,16
3068,22,22,-50,11,16
3069,23,23,-50,11,16
3070,24,24,-76,11,16
3071,26,26,-4.8,11,16
3072,28,28,-4.9,11,16
3073,28.2,28.2,-6.8,11,16
3074,30,30,-50,11,16
3075,30.47,30.47,-50,11,16
3076,30.94,30.94,-50,11,16
3077,31.41,31.41,-50,11,16
3078,34,34,-50,11,16
3079,34.47,34.47,-50,11,16
3080,34.94,34.94,-50,11,16
3081,35.41,35.41,-50,11,16
3082,35.5,35.5,-50,11,16
3083,35.97,35.97,-50,11,16
3084,36.44,36.44,-50,11,16
3085,36.91,36.91,-50,11,16
3086,37.3,37.3,-72.7,11,16
3087,38.8,38.8,-72.7,11,16
3088,39.3,39.3,-45,11,16
3089,39.8,39.8,-82.2,11,16
3090,40,40,-85.4,11,16
3091,40.03,40.03,-1,11,16
3092,41.1,41.1,-72.7,11,16
3093,42,42,-139.5,11,16
3094,42.5,42.5,-0.1,11,16
3095,45,45,-80,11,16
3096,47,47,-139.5,11,16
3097,47.5,47.5,-0.1,11,16
3098,49,49,-94.1,11,16
3099,50,50,-130,11,16
3100,50.13,50.13,-45,11,16
3101,50.5,50.5,-0.1,11,16
3102,50.81,50.81,-65,11,16
3103,51.62,51.62,-65,11,16
3104,52.75,52.75,-90,11,16
3105,54,54,-105.2,11,16
3106,55,55,-434.1,11,16
3107,60,60,-30,11,16
3108,60.47,60.47,-65,11,16
3109,61.09,61.09,-90,11,16
3110,61.72,61.72,-90,11,16
3111,62.37,62.37,-90,11,16
3112,63.05,63.05,-100,11,16
3113,63.52,63.52,-68.9,11,16
3114,64.01,64.01,-68.9,11,16
3115,65.5,65.5,-10,11,16
3116,70,70,-14.4,11,16
3117,70.01,70.01,-30.6,11,16
3118,70.13,70.13,-45,11,16
3119,73.1,73.1,-51.5,11,16
3120,73.34,73.34,-9.5,11,16
3121,73.35,73.35,-30.6,11,16
3122,73.5,73.5,-45,11,16
3123,75.7,75.7,-74.3,11,16
3124,76.69,76.69,-9.5,11,16
3125,76.7,76.7,-30.6,11,16
3126,79,79,-17,11,16
3127,79.5,79.5,-10,11,16
3128,80.03,80.03,-9.5,11,16
3129,80.04,80.04,-30.5,11,16
3130,84.6,84.6,-2,11,16
3131,132.3,132.3,-192,11,16
3132,145,145,-20,11,16
3133,145.01,145.01,-9.3,11,16
3134,160,160,-1121.5,11,16
3135,180,180,-714.9,11,16
3136,180.3,180.3,-75.4,11,16
3137,0,0,-16731.4,11,17
3138,0.1,0.1,-279.7,11,17
3139,0.2,0.2,-9.4,11,17
3140,0.5,0.5,-56.9,11,17
3141,0.6,0.6,-147.8,11,17
3142,1,1,-69,11,17
3143,2,2,-305.9,11,17
3144,5,5,-305.5,11,17
3145,5.2,5.2,-121.7,11,17
3146,5.5,5.5,-121.7,11,17
3147,6,6,-47.7,11,17
3148,6.5,6.5,-64.5,11,17
3149,6.99,6.99,-15.1,11,17
3150,7,7,-46.5,11,17
3151,8,8,-405.4,11,17
3152,10,10,-5.5,11,17
3153,12,12,-121.7,11,17
3154,13,13,-1.1,11,17
3155,13.99,13.99,-15.1,11,17
3156,15,15,-121.8,11,17
3157,15.1,15.1,-50,11,17
3158,16,16,-28.5,11,17
3159,16.2,16.2,-50,11,17
3160,17.3,17.3,-50,11,17
3161,18.4,18.4,-50,11,17
3162,19.9,19.9,-50,11,17
3163,20,20,-4.1,11,17
3164,20.12,20.12,-50,11,17
3165,21,21,-50,11,17
3166,21.5,21.5,-50,11,17
3167,22,22,-50,11,17
3168,23,23,-50,11,17
3169,24,24,-76,11,17
3170,26,26,-4.8,11,17
3171,28,28,-4.9,11,17
3172,28.2,28.2,-6.8,11,17
3173,30,30,-50,11,17
3174,30.47,30.47,-50,11,17
3175,30.94,30.94,-50,11,17
3176,31.41,31.41,-50,11,17
3177,34,34,-50,11,17
3178,34.47,34.47,-50,11,17
3179,34.94,34.94,-50,11,17
3180,35.41,35.41,-50,11,17
3181,35.5,35.5,-50,11,17
3182,35.97,35.97,-50,11,17
3183,36.44,36.44,-50,11,17
3184,36.91,36.91,-50,11,17
3185,37.3,37.3,-72.7,11,17
3186,38.8,38.8,-72.7,11,17
3187,39.3,39.3,-45,11,17
3188,39.8,39.8,-82.2,11,17
3189,40,40,-85.4,11,17
3190,40.03,40.03,-1,11,17
3191,41.1,41.1,-72.7,11,17
3192,42,42,-139.5,11,17
3193,42.5,42.5,-0.1,11,17
3194,45,45,-130,11,17
3195,47,47,-139.5,11,17
3196,47.5,47.5,-0.1,11,17
3197,49,49,-94.1,11,17
3198,50,50,-130,11,17
3199,50.13,50.13,-45,11,17
3200,50.5,50.5,-0.1,11,17
3201,50.81,50.81,-65,11,17
3202,51.62,51.62,-65,11,17
3203,52.75,52.75,-90,11,17
3204,54,54,-105.2,11,17
3205,55,55,-435.3,11,17
3206,60,60,-45,11,17
3207,60.47,60.47,-65,11,17
3208,61.09,61.09,-90,11,17
3209,61.72,61.72,-90,11,17
3210,62.37,62.37,-90,11,17
3211,63.05,63.05,-100,11,17
3212,63.52,63.52,-68.9,11,17
3213,64.01,64.01,-68.9,11,17
3214,65.5,65.5,-10,11,17
3215,70,70,-14.4,11,17
3216,70.01,70.01,-30.6,11,17
3217,70.13,70.13,-45,11,17
3218,73.1,73.1,-51.5,11,17
3219,73.34,73.34,-9.5,11,17
3220,73.35,73.35,-30.6,11,17
3221,73.5,73.5,-45,11,17
3222,75.7,75.7,-74.3,11,17
3223,76.69,76.69,-9.5,11,17
3224,76.7,76.7,-30.6,11,17
3225,79,79,-17,11,17
3226,79.5,79.5,-10,11,17
3227,80.03,80.03,-9.5,11,17
3228,80.04,80.04,-30.5,11,17
3229,84.6,84.6,-2,11,17
3230,132.3,132.3,-192,11,17
3231,145,145,-20,11,17
3232,145.01,145.01,-9.3,11,17
3233,160,160,-1121.5,11,17
3234,180,180,-714.9,11,17
3235,180.3,180.3,-75.4,11,17
3236,0,0,-16511.7,11,18
3237,0.1,0.1,-277.7,11,18
3238,0.2,0.2,-9.4,11,18
3239,0.5,0.5,-71.5,11,18
3240,0.6,0.6,-147.8,11,18
3241,1,1,-69,11,18
3242,2,2,-344.8,11,18
3243,5,5,-305.5,11,18
3244,5.2,5.2,-121.7,11,18
3245,5.5,5.5,-121.7,11,18
3246,6,6,-52.7,11,18
3247,6.5,6.5,-78.8,11,18
3248,6.99,6.99,-15.1,11,18
3249,7,7,-51.5,11,18
3250,8,8,-470.4,11,18
3251,10,10,-5.5,11,18
3252,12,12,-121.7,11,18
3253,13,13,-1.1,11,18
3254,13.99,13.99,-15.1,11,18
3255,15,15,-121.8,11,18
3256,15.1,15.1,-50,11,18
3257,16,16,-28.5,11,18
3258,16.2,16.2,-50,11,18
3259,17.3,17.3,-50,11,18
3260,18.4,18.4,-50,11,18
3261,19.9,19.9,-50,11,18
3262,20,20,-4.1,11,18
3263,20.12,20.12,-50,11,18
3264,21,21,-50,11,18
3265,21.5,21.5,-50,11,18
3266,22,22,-50,11,18
3267,23,23,-50,11,18
3268,24,24,-76,11,18
3269,26,26,-4.8,11,18
3270,28,28,-4.9,11,18
3271,28.2,28.2,-6.8,11,18
3272,30,30,-130,11,18
3273,30.47,30.47,-50,11,18
3274,30.94,30.94,-50,11,18
3275,31.41,31.41,-50,11,18
3276,34,34,-50,11,18
3277,34.47,34.47,-50,11,18
3278,34.94,34.94,-50,11,18
3279,35,35,-80,11,18
3280,35.41,35.41,-50,11,18
3281,35.5,35.5,-50,11,18
3282,35.97,35.97,-50,11,18
3283,36.44,36.44,-50,11,18
3284,36.91,36.91,-50,11,18
3285,37.3,37.3,-72.7,11,18
3286,38.8,38.8,-72.7,11,18
3287,39.3,39.3,-45,11,18
3288,39.8,39.8,-82.2,11,18
3289,40,40,-85.4,11,18
3290,40.03,40.03,-1,11,18
3291,41.1,41.1,-72.7,11,18
3292,42,42,-139.5,11,18
3293,42.5,42.5,-0.1,11,18
3294,45,45,-80,11,18
3295,47,47,-139.5,11,18
3296,47.5,47.5,-0.1,11,18
3297,49,49,-94.1,11,18
3298,50.13,50.13,-45,11,18
3299,50.5,50.5,-0.1,11,18
3300,50.81,50.81,-65,11,18
3301,51,51,-50,11,18
3302,51.62,51.62,-65,11,18
3303,52.75,52.75,-90,11,18
3304,54,54,-105.2,11,18
3305,55,55,-302,11,18
3306,56,56,-50,11,18
3307,60.47,60.47,-65,11,18
3308,61,61,-50,11,18
3309,61.09,61.09,-90,11,18
3310,61.72,61.72,-90,11,18
3311,62.37,62.37,-90,11,18
3312,63.05,63.05,-100,11,18
3313,63.52,63.52,-68.9,11,18
3314,64.01,64.01,-68.9,11,18
3315,65.5,65.5,-10,11,18
3316,66,66,-50,11,18
3317,70,70,-14.4,11,18
3318,70.01,70.01,-23.6,11,18
3319,70.13,70.13,-45,11,18
3320,73.1,73.1,-51.5,11,18
3321,73.34,73.34,-9.5,11,18
3322,73.35,73.35,-23.6,11,18
3323,73.5,73.5,-45,11,18
3324,75.7,75.7,-74.3,11,18
3325,76.69,76.69,-9.5,11,18
3326,76.7,76.7,-23.6,11,18
3327,79,79,-17,11,18
3328,79.5,79.5,-10,11,18
3329,80.03,80.03,-9.5,11,18
3330,80.04,80.04,-23.5,11,18
3331,84.6,84.6,-2,11,18
3332,132.3,132.3,-192,11,18
3333,145,145,-20,11,18
3334,145.01,145.01,-9.3,11,18
3335,160,160,-1121.5,11,18
3336,180,180,-714.9,11,18
3337,180.3,180.3,-75.4,11,18
3338,0,0,-15602.8,11,19
3339,0.1,0.1,-275.7,11,19
