"I","PI0","PI1","QI","LI","TI"
2558,27.47,27.47,-50,11,10
2559,27.94,27.94,-50,11,10
2560,28,28,-4.9,11,10
2561,28.2,28.2,-6.8,11,10
2562,28.41,28.41,-50,11,10
2563,28.45,28.45,-50,11,10
2564,28.92,28.92,-50,11,10
2565,29,29,-26,11,10
2566,29.39,29.39,-50,11,10
2567,29.86,29.86,-50,11,10
2568,29.9,29.9,-50,11,10
2569,30.37,30.37,-50,11,10
2570,30.84,30.84,-50,11,10
2571,31,31,-49.1,11,10
2572,31.31,31.31,-50,11,10
2573,32.13,32.13,-45,11,10
2574,33.3,33.3,-291.7,11,10
2575,34.8,34.8,-291.7,11,10
2576,35.8,35.8,-82.3,11,10
2577,40,40,-5.4,11,10
2578,40.03,40.03,-19,11,10
2579,41.1,41.1,-72.4,11,10
2580,41.13,41.13,-45,11,10
2581,42.5,42.5,-0.1,11,10
2582,45,45,-8,11,10
2583,45.02,45.02,-20,11,10
2584,47.5,47.5,-0.1,11,10
2585,49,49,-62,11,10
2586,50.13,50.13,-45,11,10
2587,50.5,50.5,-0.1,11,10
2588,65.5,65.5,-10,11,10
2589,70,70,-4.9,11,10
2590,70.01,70.01,-9.5,11,10
2591,70.05,70.05,-37.3,11,10
2592,71.2,71.2,-52.5,11,10
2593,72.8,72.8,-52.5,11,10
2594,73.1,73.1,-52.5,11,10
2595,73.35,73.35,-9.5,11,10
2596,73.39,73.39,-37.3,11,10
2597,73.5,73.5,-35,11,10
2598,74.6,74.6,-86.7,11,10
2599,75.7,75.7,-74.1,11,10
2600,76.7,76.7,-9.5,11,10
2601,76.74,76.74,-37.3,11,10
2602,79,79,-17,11,10
2603,79.5,79.5,-10,11,10
2604,80.04,80.04,-9.5,11,10
2605,80.08,80.08,-37.1,11,10
2606,84.6,84.6,-2,11,10
2607,132.3,132.3,-192,11,10
2608,145.01,145.01,-27.3,11,10
2609,160,160,-1325.8,11,10
2610,180,180,-714.9,11,10
2611,180.3,180.3,-77.4,11,10
2612,0,0,-18613.2,11,11
2613,0.1,0.1,-4.4,11,11
2614,0.2,0.2,-9.4,11,11
2615,0.5,0.5,-47.4,11,11
2616,0.6,0.6,-147.8,11,11
2617,1,1,-158.9,11,11
2618,1.5,1.5,-122,11,11
2619,2,2,-14.5,11,11
2620,2.01,2.01,-43,11,11
2621,2.5,2.5,-7.8,11,11
2622,3.03,3.03,-4,11,11
2623,4,4,-58,11,11
2624,4.5,4.5,-220.5,11,11
2625,5,5,-341,11,11
2626,5.01,5.01,-76.3,11,11
2627,5.35,5.35,-76.3,11,11
2628,5.7,5.7,-76.3,11,11
2629,6.04,6.04,-75.7,11,11
2630,6.5,6.5,-140.1,11,11
2631,10,10,-273.9,11,11
2632,10.01,10.01,-200,11,11
2633,11.02,11.02,-65,11,11
2634,12.03,12.03,-65,11,11
2635,12.1,12.1,-200,11,11
2636,12.3,12.3,-250,11,11
2637,12.5,12.5,-200,11,11
2638,12.7,12.7,-291.7,11,11
2639,12.89,12.89,-58,11,11
2640,13.1,13.1,-340,11,11
2641,13.43,13.43,-90,11,11
2642,14.5,14.5,-291.7,11,11
2643,15,15,-180.1,11,11
2644,16,16,-27.5,11,11
2645,16.01,16.01,-121.8,11,11
2646,16.92,16.92,-65,11,11
2647,18,18,-80,11,11
2648,18.11,18.11,-121.8,11,11
2649,18.16,18.16,-90,11,11
2650,19.01,19.01,-121.8,11,11
2651,19.44,19.44,-90,11,11
2652,20,20,-84.1,11,11
2653,20.03,20.03,-121.8,11,11
2654,20.71,20.71,-90,11,11
2655,22,22,-80,11,11
2656,22.08,22.08,-100,11,11
2657,23,23,-139.8,11,11
2658,23.04,23.04,-68.9,11,11
2659,24,24,-139.8,11,11
2660,24.01,24.01,-68.9,11,11
2661,25.4,25.4,-72.4,11,11
2662,26,26,-4.8,11,11
2663,26.9,26.9,-72.4,11,11
2664,27,27,-50,11,11
2665,27.47,27.47,-50,11,11
2666,27.94,27.94,-50,11,11
2667,28,28,-4.9,11,11
2668,28.2,28.2,-6.8,11,11
2669,28.41,28.41,-50,11,11
2670,28.45,28.45,-50,11,11
2671,28.92,28.92,-50,11,11
2672,29,29,-26,11,11
2673,29.39,29.39,-50,11,11
2674,29.86,29.86,-50,11,11
2675,29.9,29.9,-50,11,11
2676,30.03,30.03,-7,11,11
2677,30.37,30.37,-50,11,11
2678,30.84,30.84,-50,11,11
2679,31.31,31.31,-50,11,11
2680,32.13,32.13,-45,11,11
2681,33.3,33.3,-291.7,11,11
2682,34.8,34.8,-291.7,11,11
2683,35.8,35.8,-82.3,11,11
2684,40,40,-5.4,11,11
2685,40.03,40.03,-12,11,11
2686,41.1,41.1,-72.4,11,11
2687,41.13,41.13,-45,11,11
2688,42.5,42.5,-0.1,11,11
2689,45,45,-8,11,11
2690,45.02,45.02,-20,11,11
2691,47.5,47.5,-0.1,11,11
2692,49,49,-62,11,11
2693,50.13,50.13,-45,11,11
2694,50.5,50.5,-0.1,11,11
2695,65.5,65.5,-10,11,11
2696,70,70,-4.9,11,11
2697,70.01,70.01,-9.5,11,11
2698,70.05,70.05,-33.8,11,11
2699,71.2,71.2,-52.5,11,11
2700,72.8,72.8,-52.5,11,11
2701,73.1,73.1,-52.5,11,11
2702,73.35,73.35,-9.5,11,11
2703,73.39,73.39,-33.8,11,11
2704,73.5,73.5,-35,11,11
2705,75.7,75.7,-74.1,11,11
2706,76.7,76.7,-9.5,11,11
2707,76.74,76.74,-33.8,11,11
2708,79,79,-17,11,11
2709,79.5,79.5,-10,11,11
2710,80.04,80.04,-9.5,11,11
2711,80.08,80.08,-33.6,11,11
2712,84.6,84.6,-2,11,11
2713,132.3,132.3,-192,11,11
2714,145.01,145.01,-27.3,11,11
2715,160,160,-1293.5,11,11
2716,180,180,-714.9,11,11
2717,180.3,180.3,-77.4,11,11
2718,0,0,-19652.9,11,12
2719,0.1,0.1,-4.4,11,12
2720,0.2,0.2,-9.4,11,12
2721,0.5,0.5,-47.6,11,12
2722,0.6,0.6,-147.8,11,12
2723,1,1,-161.8,11,12
2724,1.5,1.5,-129.4,11,12
2725,2,2,-14.5,11,12
2726,2.01,2.01,-43,11,12
2727,2.5,2.5,-8.8,11,12
2728,3.03,3.03,-4,11,12
2729,4,4,-58,11,12
2730,4.5,4.5,-228.3,11,12
2731,5,5,-341,11,12
2732,5.01,5.01,-73.9,11,12
2733,5.35,5.35,-73.9,11,12
2734,5.7,5.7,-73.9,11,12
2735,6.04,6.04,-73.9,11,12
2736,6.5,6.5,-137.1,11,12
2737,10,10,-267.1,11,12
2738,10.01,10.01,-200,11,12
2739,11.02,11.02,-65,11,12
2740,12.03,12.03,-65,11,12
2741,12.1,12.1,-200,11,12
2742,12.3,12.3,-250,11,12
2743,12.5,12.5,-200,11,12
2744,12.7,12.7,-291.7,11,12
2745,12.89,12.89,-58,11,12
2746,13.1,13.1,-340,11,12
2747,13.43,13.43,-90,11,12
2748,14.5,14.5,-291.7,11,12
2749,15,15,-180.1,11,12
2750,16,16,-27.5,11,12
2751,16.01,16.01,-121.8,11,12
2752,16.92,16.92,-65,11,12
2753,18,18,-80,11,12
2754,18.11,18.11,-121.8,11,12
2755,18.16,18.16,-90,11,12
2756,19.01,19.01,-121.8,11,12
2757,19.44,19.44,-90,11,12
2758,20,20,-84.1,11,12
2759,20.03,20.03,-121.8,11,12
2760,20.71,20.71,-90,11,12
2761,22,22,-80,11,12
2762,22.08,22.08,-100,11,12
2763,23,23,-139.8,11,12
2764,23.04,23.04,-68.9,11,12
2765,24,24,-139.8,11,12
2766,24.01,24.01,-68.9,11,12
2767,25.4,25.4,-72.4,11,12
2768,26,26,-4.8,11,12
2769,26.9,26.9,-72.4,11,12
2770,27,27,-50,11,12
2771,27.47,27.47,-50,11,12
2772,27.94,27.94,-50,11,12
2773,28,28,-4.9,11,12
2774,28.2,28.2,-6.8,11,12
2775,28.41,28.41,-50,11,12
2776,28.45,28.45,-50,11,12
2777,28.92,28.92,-50,11,12
2778,29,29,-26,11,12
2779,29.39,29.39,-50,11,12
2780,29.86,29.86,-50,11,12
2781,29.9,29.9,-50,11,12
2782,30.03,30.03,-7,11,12
2783,30.37,30.37,-50,11,12
2784,30.84,30.84,-50,11,12
2785,31.31,31.31,-50,11,12
2786,32.13,32.13,-45,11,12
2787,33.3,33.3,-291.7,11,12
2788,34.8,34.8,-291.7,11,12
2789,35.8,35.8,-82.3,11,12
2790,40,40,-5.4,11,12
2791,40.03,40.03,-12,11,12
2792,41.1,41.1,-72.4,11,12
2793,41.13,41.13,-45,11,12
2794,42.5,42.5,-0.1,11,12
2795,45,45,-8,11,12
2796,45.02,45.02,-20,11,12
2797,47.5,47.5,-0.1,11,12
2798,49,49,-62,11,12
2799,50.13,50.13,-45,11,12
2800,50.5,50.5,-0.1,11,12
2801,65.5,65.5,-10,11,12
2802,70,70,-4.9,11,12
2803,70.01,70.01,-9.5,11,12
2804,70.05,70.05,-33.8,11,12
2805,71.2,71.2,-52.5,11,12
2806,72.8,72.8,-52.5,11,12
2807,73.1,73.1,-52.5,11,12
2808,73.35,73.35,-9.5,11,12
2809,73.39,73.39,-33.8,11,12
2810,73.5,73.5,-35,11,12
2811,75.7,75.7,-74.1,11,12
2812,76.7,76.7,-9.5,11,12
2813,76.74,76.74,-33.8,11,12
2814,79,79,-17,11,12
2815,79.5,79.5,-10,11,12
2816,80.04,80.04,-9.5,11,12
2817,80.08,80.08,-33.6,11,12
2818,84.6,84.6,-2,11,12
2819,132.3,132.3,-192,11,12
2820,145.01,145.01,-27.3,11,12
2821,160,160,-1223.5,11,12
2822,180,180,-714.9,11,12
2823,180.3,180.3,-77.4,11,12
2824,0,0,-20411.4,11,13
2825,0.1,0.1,-4.4,11,13
2826,0.2,0.2,-9.4,11,13
2827,0.5,0.5,-48.4,11,13
2828,0.6,0.6,-147.8,11,13
2829,1,1,-166.3,11,13
2830,1.5,1.5,-142.8,11,13
2831,2,2,-14.5,11,13
2832,2.01,2.01,-43,11,13
2833,2.5,2.5,-10.5,11,13
2834,3.03,3.03,-4,11,13
2835,4,4,-58,11,13
2836,4.5,4.5,-248.5,11,13
2837,5,5,-330.2,11,13
2838,5.01,5.01,-74.2,11,13
2839,5.35,5.35,-74.2,11,13
2840,5.7,5.7,-74.2,11,13
2841,6.04,6.04,-74.5,11,13
2842,6.5,6.5,-138.6,11,13
2843,10,10,-281.7,11,13
2844,10.01,10.01,-200,11,13
2845,11.02,11.02,-65,11,13
2846,12.03,12.03,-65,11,13
2847,12.1,12.1,-200,11,13
2848,12.3,12.3,-250,11,13
2849,12.5,12.5,-200,11,13
2850,12.7,12.7,-291.7,11,13
2851,12.89,12.89,-58,11,13
2852,13.1,13.1,-340,11,13
2853,13.43,13.43,-90,11,13
2854,14.5,14.5,-291.7,11,13
2855,15,15,-180.1,11,13
2856,16,16,-27.5,11,13
2857,16.01,16.01,-121.8,11,13
2858,16.92,16.92,-65,11,13
2859,18,18,-80,11,13
2860,18.11,18.11,-121.8,11,13
2861,18.16,18.16,-90,11,13
2862,19.01,19.01,-121.8,11,13
2863,19.44,19.44,-90,11,13
2864,20,20,-84.1,11,13
2865,20.03,20.03,-121.8,11,13
2866,20.71,20.71,-90,11,13
2867,22,22,-80,11,13
2868,22.08,22.08,-100,11,13
2869,23,23,-139.8,11,13
2870,23.04,23.04,-68.9,11,13
2871,24,24,-139.8,11,13
2872,24.01,24.01,-68.9,11,13
2873,25.4,25.4,-72.4,11,13
2874,26,26,-4.8,11,13
2875,26.9,26.9,-72.4,11,13
2876,27,27,-50,11,13
2877,27.47,27.47,-50,11,13
2878,27.94,27.94,-50,11,13
2879,28,28,-4.9,11,13
2880,28.2,28.2,-6.8,11,13
2881,28.41,28.41,-50,11,13
2882,28.45,28.45,-50,11,13
2883,28.92,28.92,-50,11,13
2884,29,29,-26,11,13
2885,29.39,29.39,-50,11,13
2886,29.86,29.86,-50,11,13
2887,29.9,29.9,-50,11,13
2888,30.03,30.03,-7,11,13
2889,30.37,30.37,-50,11,13
2890,30.84,30.84,-50,11,13
2891,31.31,31.31,-50,11,13
2892,32.13,32.13,-45,11,13
2893,33.3,33.3,-291.7,11,13
2894,34.8,34.8,-291.7,11,13
2895,35.8,35.8,-82.3,11,13
2896,40,40,-5.4,11,13
2897,40.03,40.03,-12,11,13
2898,41.1,41.1,-72.4,11,13
2899,41.13,41.13,-45,11,13
2900,42.5,42.5,-0.1,11,13
2901,45,45,-8,11,13
2902,45.02,45.02,-20,11,13
2903,47.5,47.5,-0.1,11,13
2904,49,49,-62,11,13
2905,50.13,50.13,-45,11,13
2906,50.5,50.5,-0.1,11,13
2907,65.5,65.5,-10,11,13
2908,70,70,-4.9,11,13
2909,70.01,70.01,-9.5,11,13
2910,70.05,70.05,-33.8,11,13
2911,71.2,71.2,-52.5,11,13
2912,72.8,72.8,-52.5,11,13
2913,73.1,73.1,-52.5,11,13
2914,73.35,73.35,-9.5,11,13
2915,73.39,73.39,-33.8,11,13
2916,73.5,73.5,-35,11,13
2917,75.7,75.7,-74.1,11,13
2918,76.7,76.7,-9.5,11,13
2919,76.74,76.74,-33.8,11,13
2920,79,79,-17,11,13
2921,79.5,79.5,-10,11,13
2922,80.04,80.04,-9.5,11,13
2923,80.08,80.08,-33.6,11,13
2924,84.6,84.6,-2,11,13
2925,132.3,132.3,-192,11,13
2926,145.01,145.01,-27.3,11,13
2927,160,160,-1223.5,11,13
2928,180,180,-714.9,11,13
2929,180.3,180.3,-77.4,11,13
2930,0,0,-20526.6,11,14
2931,0.1,0.1,-4.4,11,14
2932,0.2,0.2,-9.4,11,14
2933,0.5,0.5,-48.9,11,14
2934,0.6,0.6,-147.8,11,14
2935,1,1,-170.8,11,14
2936,1.5,1.5,-161.7,11,14
2937,2,2,-14.5,11,14
2938,2.01,2.01,-43,11,14
2939,2.5,2.5,-14.7,11,14
2940,3.03,3.03,-4,11,14
2941,4,4,-58,11,14
2942,4.5,4.5,-275.1,11,14
2943,5,5,-330.2,11,14
2944,5.01,5.01,-75.9,11,14
2945,5.35,5.35,-75.9,11,14
2946,5.7,5.7,-75.9,11,14
2947,6.04,6.04,-75.8,11,14
2948,6.5,6.5,-143.7,11,14
2949,10,10,-303.5,11,14
2950,10.01,10.01,-200,11,14
2951,11.02,11.02,-65,11,14
2952,12.03,12.03,-65,11,14
2953,12.1,12.1,-200,11,14
2954,12.3,12.3,-250,11,14
2955,12.5,12.5,-200,11,14
2956,12.7,12.7,-291.7,11,14
2957,12.89,12.89,-58,11,14
2958,13.1,13.1,-340,11,14
2959,13.43,13.43,-90,11,14
2960,14.5,14.5,-291.7,11,14
2961,15,15,-180.1,11,14
2962,16,16,-27.5,11,14
2963,16.01,16.01,-121.8,11,14
2964,16.92,16.92,-65,11,14
2965,18,18,-80,11,14
2966,18.11,18.11,-121.8,11,14
2967,18.16,18.16,-90,11,14
2968,19.01,19.01,-121.8,11,14
2969,19.44,19.44,-90,11,14
2970,20,20,-4.1,11,14
2971,20.03,20.03,-121.8,11,14
2972,20.71,20.71,-90,11,14
2973,22.08,22.08,-100,11,14
2974,23,23,-139.8,11,14
2975,23.04,23.04,-68.9,11,14
2976,24,24,-139.8,11,14
2977,24.01,24.01,-68.9,11,14
2978,25.4,25.4,-72.4,11,14
2979,26,26,-4.8,11,14
2980,26.9,26.9,-72.4,11,14
2981,27,27,-50,11,14
2982,27.47,27.47,-50,11,14
2983,27.94,27.94,-50,11,14
2984,28,28,-4.9,11,14
2985,28.2,28.2,-6.8,11,14
2986,28.41,28.41,-50,11,14
2987,28.45,28.45,-50,11,14
2988,28.92,28.92,-50,11,14
2989,29,29,-26,11,14
2990,29.39,29.39,-50,11,14
2991,29.86,29.86,-50,11,14
2992,29.9,29.9,-50,11,14
2993,30,30,-80,11,14
2994,30.03,30.03,-7,11,14
2995,30.37,30.37,-50,11,14
2996,30.84,30.84,-50,11,14
2997,31.31,31.31,-50,11,14
2998,32.13,32.13,-45,11,14
2999,33.3,33.3,-291.7,11,14
3000,34.8,34.8,-291.7,11,14
3001,35,35,-80,11,14
3002,35.8,35.8,-82.3,11,14
3003,40,40,-5.4,11,14
3004,40.03,40.03,-12,11,14
3005,41.1,41.1,-72.4,11,14
3006,41.13,41.13,-45,11,14
3007,42.5,42.5,-0.1,11,14
3008,45,45,-8,11,14
3009,45.02,45.02,-20,11,14
3010,47.5,47.5,-0.1,11,14
3011,49,49,-62,11,14
3012,50.13,50.13,-45,11,14
3013,50.5,50.5,-0.1,11,14
3014,65.5,65.5,-10,11,14
3015,70,70,-4.9,11,14
3016,70.01,70.01,-9.5,11,14
3017,70.05,70.05,-39.3,11,14
3018,71.2,71.2,-52.5,11,14
3019,72.8,72.8,-52.5,11,14
3020,73.1,73.1,-52.5,11,14
3021,73.35,73.35,-9.5,11,14
3022,73.39,73.39,-39.3,11,14
3023,73.5,73.5,-35,11,14
3024,75.7,75.7,-74.1,11,14
3025,76.7,76.7,-9.5,11,14
3026,76.74,76.74,-39.3,11,14
3027,79,79,-17,11,14
3028,79.5,79.5,-10,11,14
3029,80.04,80.04,-9.5,11,14
3030,80.08,80.08,-39.1,11,14
3031,84.6,84.6,-2,11,14
3032,132.3,132.3,-192,11,14
3033,145.01,145.01,-27.3,11,14
3034,160,160,-1256.5,11,14
3035,180,180,-714.9,11,14
3036,180.3,180.3,-77.4,11,14
3037,0,0,-20544.4,11,15
3038,0.1,0.1,-4.4,11,15
3039,0.2,0.2,-9.4,11,15
3040,0.5,0.5,-49.8,11,15
3041,0.6,0.6,-147.8,11,15
3042,1,1,-173.3,11,15
3043,1.5,1.5,-176.2,11,15
3044,2,2,-14.5,11,15
3045,2.01,2.01,-43,11,15
3046,2.5,2.5,-13.5,11,15
3047,3.03,3.03,-4,11,15
3048,4,4,-58,11,15
3049,4.5,4.5,-293.5,11,15
3050,5,5,-330.2,11,15
3051,5.01,5.01,-74.8,11,15
3052,5.35,5.35,-74.8,11,15
3053,5.7,5.7,-74.8,11,15
3054,6.04,6.04,-74.8,11,15
3055,6.5,6.5,-150.8,11,15
3056,10,10,-318.1,11,15
3057,10.01,10.01,-200,11,15
3058,11.02,11.02,-65,11,15
3059,12.03,12.03,-65,11,15
3060,12.1,12.1,-200,11,15
3061,12.3,12.3,-250,11,15
3062,12.5,12.5,-200,11,15
3063,12.7,12.7,-291.7,11,15
3064,12.89,12.89,-58,11,15
3065,13.1,13.1,-340,11,15
3066,13.43,13.43,-90,11,15
3067,14.5,14.5,-291.7,11,15
3068,15,15,-180.1,11,15
3069,16,16,-27.5,11,15
3070,16.01,16.01,-121.8,11,15
3071,16.92,16.92,-65,11,15
3072,18,18,-80,11,15
3073,18.11,18.11,-121.8,11,15
3074,18.16,18.16,-90,11,15
3075,19.01,19.01,-121.8,11,15
3076,19.44,19.44,-90,11,15
3077,20,20,-4.1,11,15
3078,20.03,20.03,-121.8,11,15
3079,20.71,20.71,-90,11,15
3080,22.08,22.08,-100,11,15
3081,23,23,-139.8,11,15
3082,23.04,23.04,-68.9,11,15
3083,24,24,-139.8,11,15
3084,24.01,24.01,-68.9,11,15
3085,25.4,25.4,-72.4,11,15
3086,26,26,-4.8,11,15
3087,26.9,26.9,-72.4,11,15
3088,27,27,-50,11,15
3089,27.47,27.47,-50,11,15
3090,27.94,27.94,-50,11,15
3091,28,28,-4.9,11,15
3092,28.2,28.2,-6.8,11,15
3093,28.41,28.41,-50,11,15
3094,28.45,28.45,-50,11,15
3095,28.92,28.92,-50,11,15
3096,29,29,-26,11,15
3097,29.39,29.39,-50,11,15
3098,29.86,29.86,-50,11,15
3099,29.9,29.9,-50,11,15
3100,30,30,-80,11,15
3101,30.37,30.37,-50,11,15
3102,30.84,30.84,-50,11,15
3103,31.31,31.31,-50,11,15
3104,32.13,32.13,-45,11,15
3105,33.3,33.3,-291.7,11,15
3106,34.8,34.8,-291.7,11,15
3107,35,35,-80,11,15
3108,35.8,35.8,-82.3,11,15
3109,40,40,-5.4,11,15
3110,40.03,40.03,-8,11,15
3111,41.1,41.1,-72.4,11,15
3112,41.13,41.13,-45,11,15
3113,42.5,42.5,-0.1,11,15
3114,45,45,-8,11,15
3115,45.02,45.02,-20,11,15
3116,47.5,47.5,-0.1,11,15
3117,49,49,-62,11,15
3118,50.13,50.13,-45,11,15
3119,50.5,50.5,-0.1,11,15
3120,65.5,65.5,-10,11,15
3121,70,70,-4.9,11,15
3122,70.01,70.01,-9.5,11,15
3123,70.05,70.05,-39.3,11,15
3124,71.2,71.2,-52.5,11,15
3125,72.8,72.8,-52.5,11,15
3126,73.1,73.1,-52.5,11,15
3127,73.35,73.35,-9.5,11,15
3128,73.39,73.39,-39.3,11,15
3129,73.5,73.5,-45,11,15
3130,74.6,74.6,-86.7,11,15
3131,75.7,75.7,-74.1,11,15
3132,76.7,76.7,-9.5,11,15
3133,76.74,76.74,-39.3,11,15
3134,79,79,-17,11,15
3135,79.5,79.5,-10,11,15
3136,80.04,80.04,-9.5,11,15
3137,80.08,80.08,-39.1,11,15
3138,84.6,84.6,-2,11,15
3139,132.3,132.3,-192,11,15
3140,145.01,145.01,-27.3,11,15
3141,160,160,-1294.8,11,15
3142,180,180,-714.9,11,15
3143,180.3,180.3,-77.4,11,15
3144,0,0,-20443.3,11,16
3145,0.1,0.1,-4.4,11,16
3146,0.2,0.2,-9.4,11,16
3147,0.5,0.5,-50.3,11,16
3148,0.6,0.6,-147.8,11,16
3149,1,1,-173.8,11,16
3150,1.5,1.5,-184.8,11,16
3151,2,2,-14.5,11,16
3152,2.01,2.01,-43,11,16
3153,2.5,2.5,-11.4,11,16
3154,3.03,3.03,-4,11,16
3155,4,4,-58,11,16
3156,4.5,4.5,-293.6,11,16
3157,5,5,-330.2,11,16
3158,5.01,5.01,-76.6,11,16
3159,5.35,5.35,-76.6,11,16
3160,5.7,5.7,-76.6,11,16
3161,6.04,6.04,-76.2,11,16
3162,6.5,6.5,-150.9,11,16
3163,10,10,-307.2,11,16
3164,10.01,10.01,-200,11,16
3165,11.02,11.02,-65,11,16
3166,12.03,12.03,-65,11,16
3167,12.1,12.1,-200,11,16
3168,12.3,12.3,-250,11,16
3169,12.5,12.5,-200,11,16
3170,12.7,12.7,-291.7,11,16
3171,12.89,12.89,-58,11,16
3172,13.1,13.1,-340,11,16
3173,13.43,13.43,-90,11,16
3174,14.5,14.5,-291.7,11,16
3175,15,15,-180.1,11,16
3176,16,16,-27.5,11,16
3177,16.01,16.01,-121.8,11,16
3178,16.92,16.92,-65,11,16
3179,18,18,-80,11,16
3180,18.11,18.11,-121.8,11,16
3181,18.16,18.16,-90,11,16
3182,19.01,19.01,-121.8,11,16
3183,19.44,19.44,-90,11,16
3184,20,20,-4.1,11,16
3185,20.03,20.03,-121.8,11,16
3186,20.71,20.71,-90,11,16
3187,22.08,22.08,-100,11,16
3188,23,23,-139.8,11,16
3189,23.04,23.04,-68.9,11,16
3190,24,24,-139.8,11,16
3191,24.01,24.01,-68.9,11,16
3192,25.4,25.4,-72.4,11,16
3193,26,26,-4.8,11,16
3194,26.9,26.9,-72.4,11,16
3195,27,27,-50,11,16
3196,27.47,27.47,-50,11,16
3197,27.94,27.94,-50,11,16
3198,28,28,-4.9,11,16
3199,28.2,28.2,-6.8,11,16
3200,28.41,28.41,-50,11,16
3201,28.45,28.45,-50,11,16
3202,28.92,28.92,-50,11,16
3203,29,29,-26,11,16
3204,29.39,29.39,-50,11,16
3205,29.86,29.86,-50,11,16
3206,29.9,29.9,-50,11,16
3207,30,30,-80,11,16
3208,30.37,30.37,-50,11,16
3209,30.84,30.84,-50,11,16
3210,31.31,31.31,-50,11,16
3211,32.13,32.13,-45,11,16
3212,33.3,33.3,-291.7,11,16
3213,34.8,34.8,-291.7,11,16
3214,35,35,-80,11,16
3215,35.8,35.8,-82.3,11,16
3216,40,40,-5.4,11,16
3217,40.03,40.03,-1,11,16
3218,41.1,41.1,-72.4,11,16
3219,41.13,41.13,-45,11,16
3220,42.5,42.5,-0.1,11,16
3221,45,45,-8,11,16
3222,45.02,45.02,-20,11,16
3223,47.5,47.5,-0.1,11,16
3224,49,49,-62,11,16
3225,50.13,50.13,-45,11,16
3226,50.5,50.5,-0.1,11,16
3227,65.5,65.5,-10,11,16
3228,70,70,-4.9,11,16
3229,70.01,70.01,-9.5,11,16
3230,70.05,70.05,-39.3,11,16
3231,71.2,71.2,-52.5,11,16
3232,72.8,72.8,-52.5,11,16
3233,73.1,73.1,-52.5,11,16
3234,73.35,73.35,-9.5,11,16
3235,73.39,73.39,-39.3,11,16
3236,73.5,73.5,-45,11,16
3237,74.6,74.6,-86.7,11,16
3238,75.7,75.7,-74.1,11,16
3239,76.7,76.7,-9.5,11,16
3240,76.74,76.74,-39.3,11,16
3241,79,79,-17,11,16
3242,79.5,79.5,-10,11,16
3243,80.04,80.04,-9.5,11,16
3244,80.08,80.08,-39.1,11,16
3245,84.6,84.6,-2,11,16
3246,132.3,132.3,-192,11,16
3247,145.01,145.01,-27.3,11,16
3248,160,160,-1405.8,11,16
3249,180,180,-714.9,11,16
3250,180.3,180.3,-77.4,11,16
3251,0,0,-19668.7,11,17
3252,0.1,0.1,-4.4,11,17
3253,0.2,0.2,-9.4,11,17
3254,0.5,0.5,-50.3,11,17
3255,0.6,0.6,-147.8,11,17
3256,1,1,-172.4,11,17
3257,1.5,1.5,-185.8,11,17
3258,2,2,-14.5,11,17
3259,2.01,2.01,-43,11,17
3260,2.5,2.5,-10.8,11,17
3261,3.03,3.03,-4,11,17
3262,4,4,-58,11,17
3263,4.5,4.5,-293.8,11,17
3264,5,5,-330.2,11,17
3265,5.01,5.01,-77.2,11,17
3266,5.35,5.35,-77.2,11,17
3267,5.7,5.7,-77.2,11,17
3268,6.04,6.04,-76.8,11,17
3269,6.5,6.5,-148,11,17
3270,10,10,-279.8,11,17
3271,10.01,10.01,-200,11,17
3272,11.02,11.02,-65,11,17
3273,12.03,12.03,-65,11,17
3274,12.1,12.1,-200,11,17
3275,12.3,12.3,-250,11,17
3276,12.5,12.5,-200,11,17
3277,12.7,12.7,-291.7,11,17
3278,12.89,12.89,-58,11,17
3279,13.1,13.1,-340,11,17
3280,13.43,13.43,-90,11,17
3281,14.5,14.5,-291.7,11,17
3282,15,15,-180.1,11,17
3283,15.03,15.03,-2,11,17
3284,16,16,-27.5,11,17
3285,16.01,16.01,-121.8,11,17
3286,16.92,16.92,-65,11,17
3287,18,18,-80,11,17
3288,18.11,18.11,-121.8,11,17
3289,18.16,18.16,-90,11,17
3290,19.01,19.01,-121.8,11,17
3291,19.44,19.44,-90,11,17
3292,20,20,-4.1,11,17
3293,20.03,20.03,-121.8,11,17
3294,20.71,20.71,-90,11,17
3295,22.08,22.08,-100,11,17
3296,23,23,-139.8,11,17
3297,23.04,23.04,-68.9,11,17
3298,24,24,-139.8,11,17
3299,24.01,24.01,-68.9,11,17
3300,25.4,25.4,-72.4,11,17
3301,26,26,-4.8,11,17
3302,26.9,26.9,-72.4,11,17
3303,27,27,-50,11,17
3304,27.47,27.47,-50,11,17
3305,27.94,27.94,-50,11,17
3306,28,28,-4.9,11,17
3307,28.2,28.2,-6.8,11,17
3308,28.41,28.41,-50,11,17
3309,28.45,28.45,-50,11,17
3310,28.92,28.92,-50,11,17
3311,29,29,-26,11,17
3312,29.39,29.39,-50,11,17
3313,29.86,29.86,-50,11,17
3314,29.9,29.9,-50,11,17
3315,30,30,-80,11,17
3316,30.37,30.37,-50,11,17
3317,30.84,30.84,-50,11,17
3318,31.31,31.31,-50,11,17
3319,32.13,32.13,-45,11,17
3320,33.3,33.3,-291.7,11,17
3321,34.8,34.8,-291.7,11,17
3322,35,35,-80,11,17
3323,35.8,35.8,-82.3,11,17
3324,40,40,-5.4,11,17
