"I","PI0","PI1","QI","LI","TI"
2549,16.5,16.5,-50,11,13
2550,17.92,17.92,-65,11,13
2551,18,18,-50,11,13
2552,18.5,18.5,-50,11,13
2553,19,19,-50,11,13
2554,19.16,19.16,-90,11,13
2555,19.5,19.5,-50,11,13
2556,20.01,20.01,-201,11,13
2557,20.44,20.44,-90,11,13
2558,21.71,21.71,-90,11,13
2559,23.08,23.08,-100,11,13
2560,24.04,24.04,-68.9,11,13
2561,25,25,-121.6,11,13
2562,25.01,25.01,-68.9,11,13
2563,26,26,-4.8,11,13
2564,27.3,27.3,-72.5,11,13
2565,28,28,-4.9,11,13
2566,28.2,28.2,-6.8,11,13
2567,28.8,28.8,-72.5,11,13
2568,29.8,29.8,-82.3,11,13
2569,30,30,-4.1,11,13
2570,31.1,31.1,-72.5,11,13
2571,35.13,35.13,-45,11,13
2572,40.03,40.03,-12,11,13
2573,42,42,-139.4,11,13
2574,42.5,42.5,-0.1,11,13
2575,45.13,45.13,-45,11,13
2576,47,47,-139.4,11,13
2577,47.5,47.5,-0.1,11,13
2578,49,49,-62,11,13
2579,50.5,50.5,-0.1,11,13
2580,55.13,55.13,-45,11,13
2581,60.01,60.01,-9.5,11,13
2582,60.02,60.02,-20.5,11,13
2583,63.35,63.35,-9.5,11,13
2584,63.36,63.36,-20.5,11,13
2585,65.5,65.5,-10,11,13
2586,66.7,66.7,-9.5,11,13
2587,66.71,66.71,-20.5,11,13
2588,70.04,70.04,-9.5,11,13
2589,70.05,70.05,-20.6,11,13
2590,71.2,71.2,-51.2,11,13
2591,72.8,72.8,-51.2,11,13
2592,73.1,73.1,-51.2,11,13
2593,73.5,73.5,-35,11,13
2594,75.7,75.7,-74.2,11,13
2595,77.4,77.4,-8,11,13
2596,79,79,-17,11,13
2597,79.5,79.5,-10,11,13
2598,99.5,99.5,-749.8,11,13
2599,145.01,145.01,-28.3,11,13
2600,160,160,-1161.7,11,13
2601,180,180,-904.9,11,13
2602,180.3,180.3,-170.9,11,13
2603,0,0,-19818.3,11,14
2604,0.01,0.01,-242.8,11,14
2605,0.1,0.1,-4.5,11,14
2606,0.2,0.2,-9.4,11,14
2607,0.5,0.5,-83.8,11,14
2608,0.6,0.6,-147.8,11,14
2609,1,1,-90.6,11,14
2610,2,2,-275.2,11,14
2611,3,3,-50,11,14
2612,4,4,-50,11,14
2613,4.5,4.5,-58,11,14
2614,4.99,4.99,-10,11,14
2615,5,5,-454.3,11,14
2616,5.5,5.5,-142.5,11,14
2617,5.8,5.8,-15.6,11,14
2618,6,6,-537.2,11,14
2619,6.5,6.5,-50,11,14
2620,6.8,6.8,-30,11,14
2621,7,7,-80,11,14
2622,7.49,7.49,-10,11,14
2623,7.5,7.5,-80,11,14
2624,8,8,-80,11,14
2625,8.99,8.99,-10,11,14
2626,9.2,9.2,-121.6,11,14
2627,11,11,-80,11,14
2628,11.22,11.22,-65,11,14
2629,12,12,-171.6,11,14
2630,12.44,12.44,-65,11,14
2631,12.5,12.5,-50,11,14
2632,13,13,-50,11,14
2633,13.5,13.5,-50,11,14
2634,14,14,-121.6,11,14
2635,14.11,14.11,-90,11,14
2636,15,15,-50.1,11,14
2637,15.5,15.5,-50,11,14
2638,16,16,-178.5,11,14
2639,16.5,16.5,-50,11,14
2640,17.92,17.92,-65,11,14
2641,18,18,-50,11,14
2642,18.5,18.5,-50,11,14
2643,19,19,-50,11,14
2644,19.16,19.16,-90,11,14
2645,19.5,19.5,-50,11,14
2646,20.01,20.01,-195.4,11,14
2647,20.44,20.44,-90,11,14
2648,21.71,21.71,-90,11,14
2649,23.08,23.08,-100,11,14
2650,24.04,24.04,-68.9,11,14
2651,25,25,-121.6,11,14
2652,25.01,25.01,-68.9,11,14
2653,26,26,-4.8,11,14
2654,27.3,27.3,-72.5,11,14
2655,28,28,-4.9,11,14
2656,28.2,28.2,-6.8,11,14
2657,28.8,28.8,-72.5,11,14
2658,29.8,29.8,-82.3,11,14
2659,30,30,-4.1,11,14
2660,31.1,31.1,-72.5,11,14
2661,35.13,35.13,-45,11,14
2662,40.03,40.03,-12,11,14
2663,42,42,-139.4,11,14
2664,42.5,42.5,-0.1,11,14
2665,45.13,45.13,-45,11,14
2666,47,47,-139.4,11,14
2667,47.5,47.5,-0.1,11,14
2668,49,49,-62,11,14
2669,50.5,50.5,-0.1,11,14
2670,55.13,55.13,-45,11,14
2671,60.01,60.01,-9.5,11,14
2672,60.02,60.02,-20.5,11,14
2673,63.35,63.35,-9.5,11,14
2674,63.36,63.36,-20.5,11,14
2675,65.5,65.5,-10,11,14
2676,66.7,66.7,-9.5,11,14
2677,66.71,66.71,-20.5,11,14
2678,70.04,70.04,-9.5,11,14
2679,70.05,70.05,-20.6,11,14
2680,71.2,71.2,-51.2,11,14
2681,72.8,72.8,-51.2,11,14
2682,73.1,73.1,-51.2,11,14
2683,73.5,73.5,-35,11,14
2684,75.7,75.7,-74.2,11,14
2685,77.4,77.4,-8,11,14
2686,79,79,-17,11,14
2687,79.5,79.5,-10,11,14
2688,99.5,99.5,-749.9,11,14
2689,145.01,145.01,-28.3,11,14
2690,160,160,-1161.7,11,14
2691,180,180,-904.9,11,14
2692,180.3,180.3,-170.9,11,14
2693,0,0,-19636.6,11,15
2694,0.01,0.01,-242.9,11,15
2695,0.1,0.1,-4.5,11,15
2696,0.2,0.2,-9.4,11,15
2697,0.5,0.5,-78.1,11,15
2698,0.6,0.6,-147.8,11,15
2699,1,1,-90.6,11,15
2700,2,2,-265,11,15
2701,3,3,-50,11,15
2702,4,4,-50,11,15
2703,4.5,4.5,-58,11,15
2704,4.99,4.99,-10,11,15
2705,5,5,-453,11,15
2706,5.5,5.5,-144.8,11,15
2707,5.8,5.8,-12.2,11,15
2708,6,6,-551.4,11,15
2709,6.5,6.5,-50,11,15
2710,6.8,6.8,-30,11,15
2711,7,7,-80,11,15
2712,7.49,7.49,-10,11,15
2713,8.99,8.99,-10,11,15
2714,9,9,-80,11,15
2715,9.2,9.2,-121.6,11,15
2716,11.22,11.22,-65,11,15
2717,12,12,-171.6,11,15
2718,12.44,12.44,-65,11,15
2719,12.5,12.5,-50,11,15
2720,13,13,-50,11,15
2721,13.5,13.5,-50,11,15
2722,14,14,-121.6,11,15
2723,14.11,14.11,-90,11,15
2724,15,15,-130.1,11,15
2725,15.5,15.5,-50,11,15
2726,16,16,-178.5,11,15
2727,16.5,16.5,-50,11,15
2728,17.92,17.92,-65,11,15
2729,18,18,-50,11,15
2730,18.5,18.5,-50,11,15
2731,19,19,-50,11,15
2732,19.16,19.16,-90,11,15
2733,19.5,19.5,-50,11,15
2734,20.01,20.01,-200.4,11,15
2735,20.44,20.44,-90,11,15
2736,21,21,-80,11,15
2737,21.71,21.71,-90,11,15
2738,23.08,23.08,-100,11,15
2739,24.04,24.04,-68.9,11,15
2740,25,25,-121.6,11,15
2741,25.01,25.01,-68.9,11,15
2742,26,26,-4.8,11,15
2743,27.3,27.3,-72.5,11,15
2744,28,28,-4.9,11,15
2745,28.2,28.2,-6.8,11,15
2746,28.8,28.8,-72.5,11,15
2747,29.8,29.8,-82.3,11,15
2748,31.1,31.1,-72.5,11,15
2749,35.13,35.13,-45,11,15
2750,40,40,-4.1,11,15
2751,40.03,40.03,-12,11,15
2752,42,42,-139.4,11,15
2753,42.5,42.5,-0.1,11,15
2754,45.13,45.13,-45,11,15
2755,47,47,-139.4,11,15
2756,47.5,47.5,-0.1,11,15
2757,49,49,-62,11,15
2758,50.5,50.5,-0.1,11,15
2759,55.13,55.13,-45,11,15
2760,60.01,60.01,-9.5,11,15
2761,60.02,60.02,-20.5,11,15
2762,63.35,63.35,-9.5,11,15
2763,63.36,63.36,-20.5,11,15
2764,65.5,65.5,-10,11,15
2765,66.7,66.7,-9.5,11,15
2766,66.71,66.71,-20.5,11,15
2767,70.04,70.04,-9.5,11,15
2768,70.05,70.05,-20.6,11,15
2769,71.2,71.2,-51.2,11,15
2770,72.8,72.8,-51.2,11,15
2771,73.1,73.1,-51.2,11,15
2772,73.5,73.5,-45,11,15
2773,75.7,75.7,-74.2,11,15
2774,77.4,77.4,-8,11,15
2775,79,79,-17,11,15
2776,79.5,79.5,-10,11,15
2777,99.5,99.5,-751.9,11,15
2778,145.01,145.01,-28.3,11,15
2779,160,160,-1194.2,11,15
2780,180,180,-904.9,11,15
2781,180.3,180.3,-170.9,11,15
2782,0,0,-19664.4,11,16
2783,0.01,0.01,-257,11,16
2784,0.1,0.1,-4.5,11,16
2785,0.2,0.2,-9.4,11,16
2786,0.5,0.5,-73.6,11,16
2787,0.6,0.6,-147.8,11,16
2788,1,1,-90.6,11,16
2789,2,2,-259.1,11,16
2790,3,3,-50,11,16
2791,4,4,-50,11,16
2792,4.5,4.5,-58,11,16
2793,4.99,4.99,-10,11,16
2794,5,5,-451.1,11,16
2795,5.5,5.5,-138.3,11,16
2796,5.8,5.8,-8.2,11,16
2797,6,6,-540.9,11,16
2798,6.5,6.5,-50,11,16
2799,6.8,6.8,-30,11,16
2800,7,7,-80,11,16
2801,7.49,7.49,-10,11,16
2802,8.99,8.99,-10,11,16
2803,9,9,-80,11,16
2804,9.2,9.2,-121.6,11,16
2805,11.22,11.22,-65,11,16
2806,12,12,-171.6,11,16
2807,12.44,12.44,-65,11,16
2808,12.5,12.5,-50,11,16
2809,13,13,-50,11,16
2810,13.5,13.5,-50,11,16
2811,14,14,-121.6,11,16
2812,14.11,14.11,-90,11,16
2813,15,15,-130.1,11,16
2814,15.5,15.5,-50,11,16
2815,16,16,-178.5,11,16
2816,16.5,16.5,-50,11,16
2817,17.92,17.92,-65,11,16
2818,18,18,-50,11,16
2819,18.5,18.5,-50,11,16
2820,19,19,-50,11,16
2821,19.16,19.16,-90,11,16
2822,19.5,19.5,-50,11,16
2823,20.01,20.01,-200.4,11,16
2824,20.44,20.44,-90,11,16
2825,21,21,-80,11,16
2826,21.71,21.71,-90,11,16
2827,23.08,23.08,-100,11,16
2828,24.04,24.04,-68.9,11,16
2829,25,25,-121.6,11,16
2830,25.01,25.01,-68.9,11,16
2831,26,26,-4.8,11,16
2832,27.3,27.3,-72.5,11,16
2833,28,28,-4.9,11,16
2834,28.2,28.2,-6.8,11,16
2835,28.8,28.8,-72.5,11,16
2836,29.8,29.8,-82.3,11,16
2837,31.1,31.1,-72.5,11,16
2838,35.13,35.13,-45,11,16
2839,40,40,-4.1,11,16
2840,40.03,40.03,-1,11,16
2841,42,42,-139.4,11,16
2842,42.5,42.5,-0.1,11,16
2843,45.13,45.13,-45,11,16
2844,47,47,-139.4,11,16
2845,47.5,47.5,-0.1,11,16
2846,49,49,-62,11,16
2847,50.5,50.5,-0.1,11,16
2848,55.13,55.13,-45,11,16
2849,60.01,60.01,-9.5,11,16
2850,60.02,60.02,-20.5,11,16
2851,63.35,63.35,-9.5,11,16
2852,63.36,63.36,-20.5,11,16
2853,65.5,65.5,-10,11,16
2854,66.7,66.7,-9.5,11,16
2855,66.71,66.71,-20.5,11,16
2856,70.04,70.04,-9.5,11,16
2857,70.05,70.05,-20.6,11,16
2858,71.2,71.2,-51.2,11,16
2859,72.8,72.8,-51.2,11,16
2860,73.1,73.1,-51.2,11,16
2861,73.5,73.5,-45,11,16
2862,75.7,75.7,-74.2,11,16
2863,77.4,77.4,-8,11,16
2864,79,79,-17,11,16
2865,79.5,79.5,-10,11,16
2866,99.5,99.5,-752.1,11,16
2867,145.01,145.01,-28.3,11,16
2868,160,160,-1220.2,11,16
2869,180,180,-904.9,11,16
2870,180.3,180.3,-170.9,11,16
2871,0,0,-19235.6,11,17
2872,0.01,0.01,-260,11,17
2873,0.1,0.1,-4.5,11,17
2874,0.2,0.2,-9.4,11,17
2875,0.5,0.5,-64.8,11,17
2876,0.6,0.6,-147.8,11,17
2877,1,1,-90.6,11,17
2878,2,2,-241.1,11,17
2879,3,3,-50,11,17
2880,4,4,-50,11,17
2881,4.5,4.5,-58,11,17
2882,4.99,4.99,-10,11,17
2883,5,5,-446.8,11,17
2884,5.5,5.5,-131.4,11,17
2885,5.8,5.8,-11,11,17
2886,6,6,-502.6,11,17
2887,6.5,6.5,-50,11,17
2888,6.8,6.8,-30,11,17
2889,7,7,-80,11,17
2890,7.49,7.49,-10,11,17
2891,8.99,8.99,-10,11,17
2892,9,9,-80,11,17
2893,9.2,9.2,-121.6,11,17
2894,11.22,11.22,-65,11,17
2895,12,12,-171.6,11,17
2896,12.44,12.44,-65,11,17
2897,12.5,12.5,-50,11,17
2898,13,13,-50,11,17
2899,13.5,13.5,-50,11,17
2900,14,14,-121.6,11,17
2901,14.11,14.11,-90,11,17
2902,15,15,-180.1,11,17
2903,15.5,15.5,-50,11,17
2904,16,16,-178.5,11,17
2905,16.5,16.5,-50,11,17
2906,17.92,17.92,-65,11,17
2907,18,18,-50,11,17
2908,18.5,18.5,-50,11,17
2909,19,19,-50,11,17
2910,19.16,19.16,-90,11,17
2911,19.5,19.5,-50,11,17
2912,20.01,20.01,-201.7,11,17
2913,20.44,20.44,-90,11,17
2914,21,21,-80,11,17
2915,21.71,21.71,-90,11,17
2916,23.08,23.08,-100,11,17
2917,24.04,24.04,-68.9,11,17
2918,25,25,-171.6,11,17
2919,25.01,25.01,-68.9,11,17
2920,26,26,-4.8,11,17
2921,27.3,27.3,-72.5,11,17
2922,28,28,-4.9,11,17
2923,28.2,28.2,-6.8,11,17
2924,28.8,28.8,-72.5,11,17
2925,29.8,29.8,-82.3,11,17
2926,31.1,31.1,-72.5,11,17
2927,35.13,35.13,-45,11,17
2928,40,40,-4.1,11,17
2929,40.03,40.03,-1,11,17
2930,42,42,-139.4,11,17
2931,42.5,42.5,-0.1,11,17
2932,45.13,45.13,-45,11,17
2933,47,47,-139.4,11,17
2934,47.5,47.5,-0.1,11,17
2935,49,49,-62,11,17
2936,50,50,-50,11,17
2937,50.5,50.5,-0.1,11,17
2938,55.13,55.13,-45,11,17
2939,60.01,60.01,-9.5,11,17
2940,60.02,60.02,-13.5,11,17
2941,63.35,63.35,-9.5,11,17
2942,63.36,63.36,-13.5,11,17
2943,65.5,65.5,-10,11,17
2944,66.7,66.7,-9.5,11,17
2945,66.71,66.71,-13.5,11,17
2946,70.04,70.04,-9.5,11,17
2947,70.05,70.05,-13.6,11,17
2948,71.2,71.2,-51.2,11,17
2949,72.8,72.8,-51.2,11,17
2950,73.1,73.1,-51.2,11,17
2951,73.5,73.5,-45,11,17
2952,75.7,75.7,-74.2,11,17
2953,77.4,77.4,-8,11,17
2954,79,79,-17,11,17
2955,79.5,79.5,-10,11,17
2956,99.5,99.5,-602.4,11,17
2957,145.01,145.01,-28.3,11,17
2958,160,160,-1220.2,11,17
2959,180,180,-904.9,11,17
2960,180.3,180.3,-170.9,11,17
2961,0,0,-17835.2,11,18
2962,0.01,0.01,-263.6,11,18
2963,0.1,0.1,-4.5,11,18
2964,0.2,0.2,-9.4,11,18
2965,0.5,0.5,-48.6,11,18
2966,0.6,0.6,-147.8,11,18
2967,1,1,-90.6,11,18
2968,2,2,-217.5,11,18
2969,3,3,-50,11,18
2970,4,4,-50,11,18
2971,4.5,4.5,-58,11,18
2972,4.99,4.99,-10,11,18
2973,5,5,-440.2,11,18
2974,5.5,5.5,-112.5,11,18
2975,5.8,5.8,-19.7,11,18
2976,6,6,-504.3,11,18
2977,6.5,6.5,-50,11,18
2978,6.8,6.8,-30,11,18
2979,7,7,-80,11,18
2980,7.49,7.49,-10,11,18
2981,8.99,8.99,-10,11,18
2982,9,9,-80,11,18
2983,9.2,9.2,-121.6,11,18
2984,11.22,11.22,-65,11,18
2985,12,12,-171.6,11,18
2986,12.44,12.44,-65,11,18
2987,12.5,12.5,-50,11,18
2988,13,13,-50,11,18
2989,13.5,13.5,-50,11,18
2990,14,14,-201.6,11,18
2991,14.11,14.11,-90,11,18
2992,15,15,-100.1,11,18
2993,15.5,15.5,-50,11,18
2994,16,16,-178.5,11,18
2995,16.5,16.5,-50,11,18
2996,17.92,17.92,-65,11,18
2997,18,18,-50,11,18
2998,18.5,18.5,-50,11,18
2999,19,19,-130,11,18
3000,19.16,19.16,-90,11,18
3001,19.5,19.5,-50,11,18
3002,20.01,20.01,-202.8,11,18
3003,20.44,20.44,-90,11,18
3004,21.71,21.71,-90,11,18
3005,23.08,23.08,-100,11,18
3006,24.04,24.04,-68.9,11,18
3007,25,25,-171.6,11,18
3008,25.01,25.01,-68.9,11,18
3009,26,26,-4.8,11,18
3010,27.3,27.3,-72.5,11,18
3011,28,28,-4.9,11,18
3012,28.2,28.2,-6.8,11,18
3013,28.8,28.8,-72.5,11,18
3014,29.8,29.8,-82.3,11,18
3015,31.1,31.1,-72.5,11,18
3016,35.13,35.13,-45,11,18
3017,40,40,-4.1,11,18
3018,40.03,40.03,-1,11,18
3019,42,42,-139.4,11,18
3020,42.5,42.5,-0.1,11,18
3021,45.13,45.13,-45,11,18
3022,47,47,-139.4,11,18
3023,47.5,47.5,-0.1,11,18
3024,49,49,-62,11,18
3025,50,50,-50,11,18
3026,50.5,50.5,-0.1,11,18
3027,55.13,55.13,-45,11,18
3028,60.01,60.01,-9.5,11,18
3029,60.02,60.02,-13.5,11,18
3030,63.35,63.35,-9.5,11,18
3031,63.36,63.36,-13.5,11,18
3032,65.5,65.5,-10,11,18
3033,66.7,66.7,-9.5,11,18
3034,66.71,66.71,-13.5,11,18
3035,70.04,70.04,-9.5,11,18
3036,70.05,70.05,-13.6,11,18
3037,71.2,71.2,-51.2,11,18
3038,72.8,72.8,-51.2,11,18
3039,73.1,73.1,-51.2,11,18
3040,73.5,73.5,-45,11,18
3041,75.7,75.7,-74.2,11,18
3042,77.4,77.4,-8,11,18
3043,79,79,-17,11,18
3044,79.5,79.5,-10,11,18
3045,99.5,99.5,-603.8,11,18
3046,145.01,145.01,-28.3,11,18
3047,160,160,-1094.2,11,18
3048,180,180,-904.9,11,18
3049,180.3,180.3,-170.9,11,18
3050,0,0,-11830.1,11,19
3051,0.01,0.01,-275,11,19
3052,0.1,0.1,-4.5,11,19
3053,0.2,0.2,-9.4,11,19
3054,0.5,0.5,-32.8,11,19
3055,0.6,0.6,-147.8,11,19
3056,1,1,-90.6,11,19
3057,2,2,-195,11,19
3058,3,3,-50,11,19
3059,4,4,-50,11,19
3060,4.5,4.5,-58,11,19
3061,4.99,4.99,-10,11,19
3062,5,5,-435.7,11,19
3063,5.5,5.5,-103.2,11,19
3064,5.8,5.8,-27.8,11,19
3065,6,6,-445.2,11,19
3066,6.5,6.5,-50,11,19
3067,6.8,6.8,-30,11,19
3068,7,7,-80,11,19
3069,7.49,7.49,-10,11,19
3070,7.5,7.5,-80,11,19
3071,8.99,8.99,-10,11,19
3072,9.2,9.2,-121.6,11,19
3073,11.22,11.22,-65,11,19
3074,12,12,-171.6,11,19
3075,12.44,12.44,-65,11,19
3076,12.5,12.5,-130,11,19
3077,13,13,-50,11,19
3078,13.5,13.5,-50,11,19
3079,14,14,-121.6,11,19
3080,14.11,14.11,-90,11,19
3081,15,15,-150.1,11,19
3082,15.5,15.5,-50,11,19
3083,16,16,-178.5,11,19
3084,16.5,16.5,-50,11,19
3085,17.5,17.5,-80,11,19
3086,17.92,17.92,-65,11,19
3087,18,18,-50,11,19
3088,18.5,18.5,-50,11,19
3089,19,19,-50,11,19
3090,19.16,19.16,-90,11,19
3091,19.5,19.5,-50,11,19
3092,20,20,-201,11,19
3093,20.44,20.44,-90,11,19
3094,21.71,21.71,-90,11,19
3095,23.08,23.08,-100,11,19
3096,24.04,24.04,-68.9,11,19
3097,25,25,-171.6,11,19
3098,25.01,25.01,-68.9,11,19
3099,26,26,-4.8,11,19
3100,27.3,27.3,-72.5,11,19
3101,28,28,-4.9,11,19
3102,28.2,28.2,-6.8,11,19
3103,28.8,28.8,-72.5,11,19
3104,29.8,29.8,-82.3,11,19
3105,30.03,30.03,-18,11,19
3106,31.1,31.1,-72.5,11,19
3107,35.13,35.13,-45,11,19
3108,40,40,-4.1,11,19
3109,40.03,40.03,-8,11,19
3110,42,42,-139.4,11,19
3111,42.5,42.5,-0.1,11,19
3112,45.03,45.03,-22,11,19
3113,45.13,45.13,-45,11,19
3114,47,47,-139.4,11,19
3115,47.5,47.5,-0.1,11,19
3116,49,49,-62,11,19
3117,50,50,-50,11,19
3118,50.5,50.5,-0.1,11,19
3119,55.13,55.13,-45,11,19
3120,60,60,-9.5,11,19
3121,60.01,60.01,-13.5,11,19
3122,63.34,63.34,-9.5,11,19
3123,63.35,63.35,-13.5,11,19
3124,65.5,65.5,-10,11,19
3125,66.69,66.69,-9.5,11,19
3126,66.7,66.7,-13.5,11,19
3127,70.03,70.03,-9.5,11,19
3128,70.04,70.04,-13.6,11,19
3129,71.2,71.2,-51.2,11,19
3130,72.8,72.8,-51.2,11,19
3131,73.1,73.1,-51.2,11,19
3132,73.5,73.5,-35,11,19
3133,75.7,75.7,-74.2,11,19
3134,77.4,77.4,-8,11,19
3135,79,79,-17,11,19
3136,79.5,79.5,-10,11,19
3137,99.5,99.5,-555.1,11,19
3138,145,145,-20,11,19
3139,145.01,145.01,-8.3,11,19
3140,160,160,-1094.2,11,19
3141,180,180,-904.9,11,19
3142,180.3,180.3,-170.9,11,19
3143,0,0,-12139,11,20
3144,0.01,0.01,-704.8,11,20
3145,0.1,0.1,-4.5,11,20
3146,0.2,0.2,-9.4,11,20
3147,0.5,0.5,-19.3,11,20
3148,0.6,0.6,-147.8,11,20
3149,1,1,-90.6,11,20
3150,2,2,-177.1,11,20
3151,3,3,-50,11,20
3152,4,4,-50,11,20
3153,4.5,4.5,-58,11,20
3154,4.99,4.99,-10,11,20
3155,5,5,-433,11,20
3156,5.5,5.5,-101.8,11,20
3157,5.8,5.8,-35.5,11,20
3158,6,6,-413.8,11,20
3159,6.5,6.5,-50,11,20
3160,6.8,6.8,-30,11,20
3161,7,7,-80,11,20
3162,7.49,7.49,-10,11,20
3163,7.5,7.5,-80,11,20
3164,8.99,8.99,-10,11,20
3165,9.2,9.2,-121.6,11,20
3166,11.22,11.22,-65,11,20
3167,12,12,-171.6,11,20
3168,12.44,12.44,-65,11,20
3169,12.5,12.5,-130,11,20
3170,13,13,-50,11,20
3171,13.5,13.5,-50,11,20
3172,14,14,-121.6,11,20
3173,14.11,14.11,-90,11,20
3174,15,15,-150.1,11,20
3175,15.5,15.5,-50,11,20
3176,16,16,-178.5,11,20
3177,16.5,16.5,-50,11,20
3178,17.5,17.5,-80,11,20
3179,17.92,17.92,-65,11,20
3180,18,18,-50,11,20
3181,18.5,18.5,-50,11,20
3182,19,19,-50,11,20
3183,19.16,19.16,-90,11,20
3184,19.5,19.5,-50,11,20
3185,20,20,-199.5,11,20
3186,20.44,20.44,-90,11,20
3187,21.71,21.71,-90,11,20
3188,23,23,-5,11,20
3189,23.08,23.08,-100,11,20
3190,24.04,24.04,-68.9,11,20
3191,25,25,-171.6,11,20
3192,25.01,25.01,-68.9,11,20
3193,26,26,-4.8,11,20
3194,27.3,27.3,-72.5,11,20
3195,28,28,-4.9,11,20
3196,28.2,28.2,-6.8,11,20
3197,28.8,28.8,-72.5,11,20
3198,29.8,29.8,-82.3,11,20
3199,30.03,30.03,-18,11,20
3200,31.1,31.1,-72.5,11,20
3201,35.13,35.13,-45,11,20
3202,40,40,-4.1,11,20
3203,40.03,40.03,-8,11,20
3204,42,42,-139.4,11,20
3205,42.5,42.5,-0.1,11,20
3206,45.03,45.03,-22,11,20
3207,45.13,45.13,-45,11,20
3208,47,47,-139.4,11,20
3209,47.5,47.5,-0.1,11,20
3210,49,49,-62,11,20
3211,50.5,50.5,-0.1,11,20
3212,55,55,-50,11,20
3213,55.13,55.13,-45,11,20
3214,60,60,-9.5,11,20
3215,60.01,60.01,-6.8,11,20
3216,63.34,63.34,-9.5,11,20
3217,63.35,63.35,-6.8,11,20
3218,65.5,65.5,-10,11,20
3219,66.69,66.69,-9.5,11,20
3220,66.7,66.7,-6.8,11,20
3221,70.03,70.03,-9.5,11,20
3222,70.04,70.04,-6.6,11,20
3223,71.2,71.2,-51.2,11,20
3224,72.8,72.8,-51.2,11,20
3225,73.1,73.1,-51.2,11,20
3226,73.5,73.5,-35,11,20
3227,75.7,75.7,-74.2,11,20
3228,77.4,77.4,-8,11,20
3229,79,79,-17,11,20
3230,79.5,79.5,-10,11,20
3231,99.5,99.5,-556.3,11,20
3232,145,145,-20,11,20
3233,145.01,145.01,-8.3,11,20
3234,160,160,-1094.2,11,20
3235,180,180,-904.9,11,20
3236,180.3,180.3,-125.9,11,20
3237,0,0,-11691,11,21
3238,0.01,0.01,-1026.5,11,21
3239,0.1,0.1,-4.5,11,21
3240,0.2,0.2,-9.4,11,21
3241,0.5,0.5,-14.8,11,21
3242,0.6,0.6,-147.8,11,21
3243,1,1,-90.6,11,21
3244,2,2,-170.6,11,21
3245,3,3,-50,11,21
3246,4,4,-50,11,21
3247,4.5,4.5,-58,11,21
3248,4.99,4.99,-10,11,21
3249,5,5,-432.2,11,21
3250,5.5,5.5,-97,11,21
3251,5.8,5.8,-36.6,11,21
3252,6,6,-404.4,11,21
3253,6.5,6.5,-50,11,21
3254,6.8,6.8,-30,11,21
3255,7,7,-80,11,21
3256,7.49,7.49,-10,11,21
3257,7.5,7.5,-80,11,21
3258,8.99,8.99,-10,11,21
3259,9.2,9.2,-121.6,11,21
3260,11.22,11.22,-65,11,21
3261,12,12,-171.6,11,21
3262,12.44,12.44,-65,11,21
3263,12.5,12.5,-130,11,21
3264,13,13,-50,11,21
3265,13.5,13.5,-50,11,21
3266,14,14,-121.6,11,21
3267,14.11,14.11,-90,11,21
3268,15,15,-150.1,11,21
3269,15.5,15.5,-50,11,21
3270,16,16,-178.5,11,21
3271,16.5,16.5,-50,11,21
3272,17.5,17.5,-80,11,21
3273,17.92,17.92,-65,11,21
3274,18,18,-50,11,21
3275,18.5,18.5,-50,11,21
3276,19,19,-50,11,21
3277,19.16,19.16,-90,11,21
3278,19.5,19.5,-50,11,21
3279,20,20,-202.7,11,21
3280,20.44,20.44,-90,11,21
3281,21.71,21.71,-90,11,21
3282,23.08,23.08,-100,11,21
3283,24.04,24.04,-68.9,11,21
3284,25,25,-171.6,11,21
3285,25.01,25.01,-68.9,11,21
3286,26,26,-4.8,11,21
3287,27.3,27.3,-72.5,11,21
3288,28,28,-4.9,11,21
3289,28.2,28.2,-6.8,11,21
3290,28.8,28.8,-72.5,11,21
3291,29.8,29.8,-82.3,11,21
3292,30.03,30.03,-18,11,21
3293,31.1,31.1,-72.5,11,21
3294,35.13,35.13,-45,11,21
3295,40,40,-9.1,11,21
3296,40.03,40.03,-8,11,21
3297,42,42,-139.4,11,21
3298,42.5,42.5,-0.1,11,21
3299,45.03,45.03,-22,11,21
3300,45.13,45.13,-45,11,21
3301,47,47,-139.4,11,21
3302,47.5,47.5,-0.1,11,21
3303,49,49,-62,11,21
3304,50.5,50.5,-0.1,11,21
3305,55,55,-50,11,21
3306,55.13,55.13,-45,11,21
3307,60,60,-9.5,11,21
3308,60.01,60.01,-6.8,11,21
3309,63.34,63.34,-9.5,11,21
3310,63.35,63.35,-6.8,11,21
3311,65.5,65.5,-10,11,21
3312,66.69,66.69,-9.5,11,21
3313,66.7,66.7,-6.8,11,21
3314,70.03,70.03,-9.5,11,21
3315,70.04,70.04,-6.6,11,21
3316,71.2,71.2,-51.2,11,21
3317,72.8,72.8,-51.2,11,21
3318,73.1,73.1,-51.2,11,21
3319,73.5,73.5,-35,11,21
3320,75.7,75.7,-74.2,11,21
3321,77.4,77.4,-8,11,21
3322,79,79,-17,11,21
3323,79.5,79.5,-10,11,21
3324,99.5,99.5,-557.9,11,21
3325,145,145,-20,11,21
3326,145.01,145.01,-8.3,11,21
3327,160,160,-1091.7,11,21
3328,180,180,-904.9,11,21
