"I","PI0","PI1","QI","LI","TI"
2556,15.5,15.5,-27,11,7
2557,16,16,-27.5,11,7
2558,16.25,16.25,-27.7,11,7
2559,16.4,16.4,-58,11,7
2560,20,20,-4.1,11,7
2561,20.01,20.01,-20,11,7
2562,21,21,-8,11,7
2563,22.2,22.2,-6.8,11,7
2564,24,24,-4.8,11,7
2565,24.01,24.01,-39,11,7
2566,25,25,-53,11,7
2567,26,26,-4.9,11,7
2568,30.01,30.01,-39,11,7
2569,31.9,31.9,-121.8,11,7
2570,33,33,-121.8,11,7
2571,33.7,33.7,-121.8,11,7
2572,33.9,33.9,-292.5,11,7
2573,35,35,-17.5,11,7
2574,35.01,35.01,-40,11,7
2575,35.5,35.5,-100.2,11,7
2576,36.7,36.7,-292.5,11,7
2577,36.8,36.8,-50,11,7
2578,36.9,36.9,-50,11,7
2579,37,37,-50,11,7
2580,37.1,37.1,-50,11,7
2581,37.18,37.18,-100.2,11,7
2582,37.2,37.2,-82.3,11,7
2583,37.5,37.5,-72.6,11,7
2584,38.1,38.1,-121.8,11,7
2585,38.85,38.85,-100.2,11,7
2586,38.9,38.9,-72.6,11,7
2587,39.4,39.4,-140,11,7
2588,39.5,39.5,-292.5,11,7
2589,39.6,39.6,-50,11,7
2590,39.7,39.7,-50,11,7
2591,39.8,39.8,-50,11,7
2592,39.9,39.9,-50,11,7
2593,40,40,-560.4,11,7
2594,40.02,40.02,-30,11,7
2595,40.53,40.53,-99.8,11,7
2596,41.5,41.5,-90,11,7
2597,42.03,42.03,-90,11,7
2598,42.5,42.5,-20,11,7
2599,42.54,42.54,-90,11,7
2600,42.91,42.91,-68.9,11,7
2601,43,43,-50,11,7
2602,43.1,43.1,-50,11,7
2603,43.2,43.2,-50,11,7
2604,43.3,43.3,-118.9,11,7
2605,43.86,43.86,-100,11,7
2606,44.44,44.44,-100,11,7
2607,45,45,-25,11,7
2608,45.02,45.02,-100,11,7
2609,45.03,45.03,-16,11,7
2610,45.8,45.8,-140,11,7
2611,45.9,45.9,-292.5,11,7
2612,47.5,47.5,-0.1,11,7
2613,48.03,48.03,-18,11,7
2614,49,49,-62,11,7
2615,50,50,-25,11,7
2616,50.13,50.13,-45,11,7
2617,50.5,50.5,-0.1,11,7
2618,55,55,-49.1,11,7
2619,55.02,55.02,-20,11,7
2620,60,60,-109.9,11,7
2621,60.03,60.03,-23,11,7
2622,60.13,60.13,-45,11,7
2623,65,65,-80,11,7
2624,65.5,65.5,-35,11,7
2625,70,70,-92,11,7
2626,70.04,70.04,-47.8,11,7
2627,72.7,72.7,-46,11,7
2628,73.34,73.34,-12,11,7
2629,73.38,73.38,-47.8,11,7
2630,73.5,73.5,-10,11,7
2631,75,75,-80,11,7
2632,75.13,75.13,-45,11,7
2633,76.69,76.69,-12,11,7
2634,76.73,76.73,-47.8,11,7
2635,77.4,77.4,-8,11,7
2636,79,79,-17,11,7
2637,79.5,79.5,-10,11,7
2638,80.03,80.03,-12,11,7
2639,80.07,80.07,-47.6,11,7
2640,83.7,83.7,-74.1,11,7
2641,133.1,133.1,-192,11,7
2642,145,145,-360,11,7
2643,145.01,145.01,-12.8,11,7
2644,160,160,-1069.4,11,7
2645,180,180,-844.9,11,7
2646,180.3,180.3,-60.3,11,7
2647,0,0,-11423.4,11,8
2648,0.1,0.1,-1,11,8
2649,0.6,0.6,-70.1,11,8
2650,0.7,0.7,-20.8,11,8
2651,1.5,1.5,-170,11,8
2652,2,2,-173.5,11,8
2653,2.5,2.5,-82.7,11,8
2654,4.5,4.5,-216.9,11,8
2655,5,5,-554.9,11,8
2656,5.2,5.2,-205,11,8
2657,6,6,-45.4,11,8
2658,7,7,-10,11,8
2659,10.7,10.7,-58,11,8
2660,11,11,-2.6,11,8
2661,11.4,11.4,-58,11,8
2662,13,13,-1.1,11,8
2663,14.2,14.2,-58,11,8
2664,15,15,-0.1,11,8
2665,15.03,15.03,-12,11,8
2666,15.5,15.5,-27,11,8
2667,16,16,-27.5,11,8
2668,16.25,16.25,-27.8,11,8
2669,16.4,16.4,-58,11,8
2670,20.01,20.01,-20,11,8
2671,21,21,-8,11,8
2672,24,24,-4.8,11,8
2673,25,25,-13,11,8
2674,25.03,25.03,-30,11,8
2675,26,26,-4.9,11,8
2676,26.8,26.8,-6.8,11,8
2677,28,28,-80,11,8
2678,30,30,-183.1,11,8
2679,30.01,30.01,-39,11,8
2680,30.03,30.03,-34,11,8
2681,31.9,31.9,-121.8,11,8
2682,32,32,-80,11,8
2683,32.01,32.01,-65,11,8
2684,33,33,-121.8,11,8
2685,33.7,33.7,-121.8,11,8
2686,33.9,33.9,-292.5,11,8
2687,35,35,-42.5,11,8
2688,35.01,35.01,-40,11,8
2689,35.5,35.5,-99.7,11,8
2690,36.03,36.03,-19,11,8
2691,36.7,36.7,-292.5,11,8
2692,36.8,36.8,-50,11,8
2693,36.9,36.9,-50,11,8
2694,37,37,-50,11,8
2695,37.1,37.1,-50,11,8
2696,37.18,37.18,-99.7,11,8
2697,37.2,37.2,-82.3,11,8
2698,37.5,37.5,-72.6,11,8
2699,38.1,38.1,-121.8,11,8
2700,38.85,38.85,-99.7,11,8
2701,38.9,38.9,-72.6,11,8
2702,39.4,39.4,-140,11,8
2703,39.5,39.5,-292.5,11,8
2704,39.6,39.6,-50,11,8
2705,39.7,39.7,-50,11,8
2706,39.8,39.8,-50,11,8
2707,39.9,39.9,-50,11,8
2708,40,40,-672.4,11,8
2709,40.02,40.02,-30,11,8
2710,40.53,40.53,-99.1,11,8
2711,41.5,41.5,-90,11,8
2712,42.03,42.03,-90,11,8
2713,42.5,42.5,-0.1,11,8
2714,42.54,42.54,-90,11,8
2715,42.91,42.91,-68.9,11,8
2716,43,43,-50,11,8
2717,43.1,43.1,-50,11,8
2718,43.2,43.2,-50,11,8
2719,43.3,43.3,-118.9,11,8
2720,43.86,43.86,-100,11,8
2721,44.44,44.44,-100,11,8
2722,45.02,45.02,-100,11,8
2723,45.03,45.03,-4,11,8
2724,45.8,45.8,-140,11,8
2725,45.9,45.9,-292.5,11,8
2726,47.5,47.5,-0.1,11,8
2727,48.03,48.03,-7,11,8
2728,49,49,-62,11,8
2729,50,50,-81.2,11,8
2730,50.13,50.13,-45,11,8
2731,50.5,50.5,-0.1,11,8
2732,55.02,55.02,-20,11,8
2733,60,60,-35.9,11,8
2734,60.03,60.03,-12,11,8
2735,60.13,60.13,-45,11,8
2736,65.5,65.5,-10,11,8
2737,70,70,-14,11,8
2738,70.04,70.04,-25.8,11,8
2739,73.34,73.34,-12,11,8
2740,73.38,73.38,-25.8,11,8
2741,73.5,73.5,-35,11,8
2742,75.13,75.13,-45,11,8
2743,76.69,76.69,-12,11,8
2744,76.73,76.73,-25.8,11,8
2745,77.4,77.4,-8,11,8
2746,79,79,-17,11,8
2747,79.5,79.5,-10,11,8
2748,80.03,80.03,-12,11,8
2749,80.07,80.07,-25.6,11,8
2750,83.7,83.7,-74.1,11,8
2751,133.1,133.1,-192,11,8
2752,145,145,-360,11,8
2753,145.01,145.01,-12.8,11,8
2754,160,160,-991,11,8
2755,180,180,-694.9,11,8
2756,180.3,180.3,-60.3,11,8
2757,0,0,-12262,11,9
2758,0.1,0.1,-1,11,9
2759,0.6,0.6,-70.1,11,9
2760,0.7,0.7,-17.1,11,9
2761,1.5,1.5,-180.4,11,9
2762,2,2,-173.5,11,9
2763,2.5,2.5,-76.6,11,9
2764,4.5,4.5,-211.1,11,9
2765,5,5,-560.2,11,9
2766,5.2,5.2,-205,11,9
2767,6,6,-38.2,11,9
2768,7,7,-10,11,9
2769,10.7,10.7,-58,11,9
2770,11,11,-2.7,11,9
2771,11.4,11.4,-58,11,9
2772,13,13,-1.1,11,9
2773,14.2,14.2,-58,11,9
2774,15,15,-0.1,11,9
2775,15.03,15.03,-12,11,9
2776,15.5,15.5,-27,11,9
2777,16,16,-27.5,11,9
2778,16.25,16.25,-27.7,11,9
2779,16.4,16.4,-58,11,9
2780,20.01,20.01,-20,11,9
2781,21,21,-8,11,9
2782,24,24,-4.8,11,9
2783,25,25,-13,11,9
2784,25.03,25.03,-37,11,9
2785,26,26,-4.9,11,9
2786,26.8,26.8,-6.8,11,9
2787,28,28,-80,11,9
2788,30,30,-747.5,11,9
2789,30.01,30.01,-39,11,9
2790,30.03,30.03,-34,11,9
2791,31.9,31.9,-121.8,11,9
2792,32,32,-80,11,9
2793,32.01,32.01,-65,11,9
2794,33,33,-121.8,11,9
2795,33.7,33.7,-121.8,11,9
2796,33.9,33.9,-292.5,11,9
2797,35,35,-42.5,11,9
2798,35.01,35.01,-40,11,9
2799,35.5,35.5,-100.2,11,9
2800,36.03,36.03,-30,11,9
2801,36.7,36.7,-292.5,11,9
2802,36.8,36.8,-50,11,9
2803,36.9,36.9,-50,11,9
2804,37,37,-50,11,9
2805,37.1,37.1,-50,11,9
2806,37.18,37.18,-100.2,11,9
2807,37.2,37.2,-82.3,11,9
2808,37.5,37.5,-72.6,11,9
2809,38.1,38.1,-121.8,11,9
2810,38.85,38.85,-100.2,11,9
2811,38.9,38.9,-72.6,11,9
2812,39.03,39.03,-4,11,9
2813,39.4,39.4,-140,11,9
2814,39.5,39.5,-292.5,11,9
2815,39.6,39.6,-50,11,9
2816,39.7,39.7,-50,11,9
2817,39.8,39.8,-50,11,9
2818,39.9,39.9,-50,11,9
2819,40,40,-117.4,11,9
2820,40.02,40.02,-30,11,9
2821,40.53,40.53,-99.9,11,9
2822,41.5,41.5,-90,11,9
2823,42.03,42.03,-90,11,9
2824,42.5,42.5,-0.1,11,9
2825,42.54,42.54,-90,11,9
2826,42.91,42.91,-68.9,11,9
2827,43,43,-50,11,9
2828,43.1,43.1,-50,11,9
2829,43.2,43.2,-50,11,9
2830,43.3,43.3,-118.9,11,9
2831,43.86,43.86,-100,11,9
2832,44.44,44.44,-100,11,9
2833,45.02,45.02,-100,11,9
2834,45.8,45.8,-140,11,9
2835,45.9,45.9,-292.5,11,9
2836,47.5,47.5,-0.1,11,9
2837,48.03,48.03,-7,11,9
2838,49,49,-62,11,9
2839,50,50,-32.1,11,9
2840,50.13,50.13,-45,11,9
2841,50.5,50.5,-0.1,11,9
2842,55,55,-49.1,11,9
2843,55.02,55.02,-20,11,9
2844,60,60,-35.9,11,9
2845,60.03,60.03,-1,11,9
2846,60.13,60.13,-45,11,9
2847,65.5,65.5,-10,11,9
2848,70,70,-37.4,11,9
2849,70.04,70.04,-15.8,11,9
2850,73.34,73.34,-12,11,9
2851,73.38,73.38,-15.8,11,9
2852,73.5,73.5,-35,11,9
2853,75.13,75.13,-45,11,9
2854,76.69,76.69,-12,11,9
2855,76.73,76.73,-15.8,11,9
2856,77.4,77.4,-8,11,9
2857,79,79,-17,11,9
2858,79.5,79.5,-10,11,9
2859,80.03,80.03,-12,11,9
2860,80.07,80.07,-15.6,11,9
2861,83.7,83.7,-74.1,11,9
2862,133.1,133.1,-192,11,9
2863,145,145,-360,11,9
2864,145.01,145.01,-12.8,11,9
2865,160,160,-938,11,9
2866,180,180,-694.9,11,9
2867,180.3,180.3,-60.3,11,9
2868,0,0,-13697.2,11,10
2869,0.1,0.1,-1,11,10
2870,0.6,0.6,-70.1,11,10
2871,0.7,0.7,-20.2,11,10
2872,1.5,1.5,-196,11,10
2873,2,2,-173.5,11,10
2874,2.5,2.5,-73.2,11,10
2875,4.5,4.5,-220.9,11,10
2876,5,5,-606.6,11,10
2877,5.2,5.2,-205,11,10
2878,6,6,-30.5,11,10
2879,7,7,-10,11,10
2880,10.7,10.7,-58,11,10
2881,11,11,-2.3,11,10
2882,11.4,11.4,-58,11,10
2883,13,13,-1.1,11,10
2884,14.2,14.2,-58,11,10
2885,15,15,-0.1,11,10
2886,15.03,15.03,-12,11,10
2887,15.5,15.5,-27,11,10
2888,16,16,-27.5,11,10
2889,16.25,16.25,-27.7,11,10
2890,16.4,16.4,-58,11,10
2891,20,20,-100,11,10
2892,20.01,20.01,-20,11,10
2893,21,21,-8,11,10
2894,24,24,-4.8,11,10
2895,25,25,-13,11,10
2896,25.03,25.03,-37,11,10
2897,26,26,-4.9,11,10
2898,26.8,26.8,-6.8,11,10
2899,28,28,-80,11,10
2900,30,30,-747.5,11,10
2901,30.01,30.01,-39,11,10
2902,30.03,30.03,-34,11,10
2903,31.9,31.9,-121.8,11,10
2904,32,32,-80,11,10
2905,32.01,32.01,-65,11,10
2906,33,33,-121.8,11,10
2907,33.7,33.7,-121.8,11,10
2908,33.9,33.9,-292.5,11,10
2909,35,35,-42.5,11,10
2910,35.01,35.01,-40,11,10
2911,35.5,35.5,-100.3,11,10
2912,36.03,36.03,-30,11,10
2913,36.7,36.7,-292.5,11,10
2914,36.8,36.8,-50,11,10
2915,36.9,36.9,-50,11,10
2916,37,37,-50,11,10
2917,37.1,37.1,-50,11,10
2918,37.18,37.18,-100.3,11,10
2919,37.2,37.2,-82.3,11,10
2920,37.5,37.5,-72.6,11,10
2921,38.1,38.1,-121.8,11,10
2922,38.85,38.85,-100.3,11,10
2923,38.9,38.9,-72.6,11,10
2924,39.03,39.03,-4,11,10
2925,39.4,39.4,-140,11,10
2926,39.5,39.5,-292.5,11,10
2927,39.6,39.6,-50,11,10
2928,39.7,39.7,-50,11,10
2929,39.8,39.8,-50,11,10
2930,39.9,39.9,-50,11,10
2931,40,40,-117.4,11,10
2932,40.02,40.02,-30,11,10
2933,40.53,40.53,-99.6,11,10
2934,41.5,41.5,-90,11,10
2935,42.03,42.03,-90,11,10
2936,42.5,42.5,-0.1,11,10
2937,42.54,42.54,-90,11,10
2938,42.91,42.91,-68.9,11,10
2939,43,43,-50,11,10
2940,43.1,43.1,-50,11,10
2941,43.2,43.2,-50,11,10
2942,43.3,43.3,-118.9,11,10
2943,43.86,43.86,-100,11,10
2944,44.17,44.17,-161,11,10
2945,44.44,44.44,-100,11,10
2946,45.02,45.02,-100,11,10
2947,45.8,45.8,-140,11,10
2948,45.9,45.9,-292.5,11,10
2949,47.5,47.5,-0.1,11,10
2950,48.03,48.03,-7,11,10
2951,49,49,-62,11,10
2952,50,50,-81.2,11,10
2953,50.13,50.13,-45,11,10
2954,50.5,50.5,-0.1,11,10
2955,55.02,55.02,-20,11,10
2956,60,60,-35.9,11,10
2957,60.03,60.03,-1,11,10
2958,60.13,60.13,-45,11,10
2959,65.5,65.5,-10,11,10
2960,70,70,-41.3,11,10
2961,70.04,70.04,-15.8,11,10
2962,73.34,73.34,-12,11,10
2963,73.38,73.38,-15.8,11,10
2964,73.5,73.5,-35,11,10
2965,75.13,75.13,-45,11,10
2966,76.69,76.69,-12,11,10
2967,76.73,76.73,-15.8,11,10
2968,77.4,77.4,-8,11,10
2969,79,79,-17,11,10
2970,79.5,79.5,-10,11,10
2971,80.03,80.03,-12,11,10
2972,80.07,80.07,-15.6,11,10
2973,83.7,83.7,-74.1,11,10
2974,133.1,133.1,-192,11,10
2975,145,145,-199,11,10
2976,145.01,145.01,-12.8,11,10
2977,160,160,-938,11,10
2978,180,180,-694.9,11,10
2979,180.3,180.3,-60.3,11,10
2980,0,0,-14970.3,11,11
2981,0.1,0.1,-1,11,11
2982,0.6,0.6,-70.1,11,11
2983,0.7,0.7,-21.3,11,11
2984,1.5,1.5,-201.4,11,11
2985,2,2,-173.5,11,11
2986,2.5,2.5,-69.6,11,11
2987,4.5,4.5,-226.1,11,11
2988,5,5,-698.3,11,11
2989,5.2,5.2,-205,11,11
2990,6,6,-26.6,11,11
2991,7,7,-10,11,11
2992,10.7,10.7,-58,11,11
2993,11,11,-1.9,11,11
2994,11.4,11.4,-58,11,11
2995,13,13,-1.1,11,11
2996,14.2,14.2,-58,11,11
2997,15,15,-0.1,11,11
2998,15.03,15.03,-12,11,11
2999,15.5,15.5,-27,11,11
3000,16,16,-27.5,11,11
3001,16.25,16.25,-27.7,11,11
3002,16.4,16.4,-58,11,11
3003,20,20,-100,11,11
3004,20.01,20.01,-20,11,11
3005,21,21,-8,11,11
3006,24,24,-4.8,11,11
3007,25,25,-43,11,11
3008,25.03,25.03,-37,11,11
3009,26,26,-4.9,11,11
3010,26.8,26.8,-6.8,11,11
3011,28,28,-80,11,11
3012,30,30,-846.5,11,11
3013,30.01,30.01,-39,11,11
3014,30.03,30.03,-34,11,11
3015,31.9,31.9,-121.8,11,11
3016,32,32,-80,11,11
3017,32.01,32.01,-65,11,11
3018,33,33,-121.8,11,11
3019,33.7,33.7,-121.8,11,11
3020,33.9,33.9,-292.5,11,11
3021,35,35,-92.5,11,11
3022,35.01,35.01,-40,11,11
3023,35.5,35.5,-100,11,11
3024,36.03,36.03,-30,11,11
3025,36.7,36.7,-292.5,11,11
3026,36.8,36.8,-50,11,11
3027,36.9,36.9,-50,11,11
3028,37,37,-50,11,11
3029,37.1,37.1,-50,11,11
3030,37.18,37.18,-100,11,11
3031,37.2,37.2,-82.3,11,11
3032,37.5,37.5,-72.6,11,11
3033,38.1,38.1,-121.8,11,11
3034,38.85,38.85,-100,11,11
3035,38.9,38.9,-72.6,11,11
3036,39.4,39.4,-140,11,11
3037,39.5,39.5,-292.5,11,11
3038,39.6,39.6,-50,11,11
3039,39.7,39.7,-50,11,11
3040,39.8,39.8,-50,11,11
3041,39.9,39.9,-50,11,11
3042,40,40,-116.4,11,11
3043,40.02,40.02,-30,11,11
3044,40.53,40.53,-99.4,11,11
3045,41.5,41.5,-90,11,11
3046,42.03,42.03,-90,11,11
3047,42.5,42.5,-0.1,11,11
3048,42.54,42.54,-90,11,11
3049,42.91,42.91,-68.9,11,11
3050,43,43,-50,11,11
3051,43.1,43.1,-50,11,11
3052,43.2,43.2,-50,11,11
3053,43.3,43.3,-118.9,11,11
3054,43.86,43.86,-100,11,11
3055,44.1,44.1,-50,11,11
3056,44.17,44.17,-340,11,11
3057,44.44,44.44,-100,11,11
3058,45.02,45.02,-100,11,11
3059,45.03,45.03,-4,11,11
3060,45.8,45.8,-140,11,11
3061,45.9,45.9,-292.5,11,11
3062,47.5,47.5,-0.1,11,11
3063,48.03,48.03,-7,11,11
3064,49,49,-62,11,11
3065,49.1,49.1,-50,11,11
3066,50,50,-80.2,11,11
3067,50.13,50.13,-45,11,11
3068,50.5,50.5,-0.1,11,11
3069,55.02,55.02,-20,11,11
3070,60,60,-34.9,11,11
3071,60.03,60.03,-1,11,11
3072,60.13,60.13,-45,11,11
3073,65.5,65.5,-10,11,11
3074,70,70,-41.4,11,11
3075,70.04,70.04,-15.8,11,11
3076,73.34,73.34,-12,11,11
3077,73.38,73.38,-15.8,11,11
3078,73.5,73.5,-35,11,11
3079,75.13,75.13,-45,11,11
3080,76.69,76.69,-12,11,11
3081,76.73,76.73,-15.8,11,11
3082,77.4,77.4,-8,11,11
3083,79,79,-17,11,11
3084,79.5,79.5,-10,11,11
3085,80.03,80.03,-12,11,11
3086,80.07,80.07,-15.6,11,11
3087,83.7,83.7,-74.1,11,11
3088,133.1,133.1,-192,11,11
3089,145,145,-20,11,11
3090,145.01,145.01,-12.8,11,11
3091,160,160,-971,11,11
3092,180,180,-694.9,11,11
3093,180.3,180.3,-60.3,11,11
3094,0,0,-15990,11,12
3095,0.1,0.1,-1,11,12
3096,0.6,0.6,-70.1,11,12
3097,0.7,0.7,-29,11,12
3098,1.5,1.5,-491.6,11,12
3099,2,2,-173.5,11,12
3100,2.5,2.5,-67.2,11,12
3101,4.5,4.5,-227.5,11,12
3102,5,5,-728.3,11,12
3103,5.2,5.2,-205,11,12
3104,6,6,-23.3,11,12
3105,7,7,-10,11,12
3106,10.7,10.7,-58,11,12
3107,11,11,-2,11,12
3108,11.4,11.4,-58,11,12
3109,13,13,-1.1,11,12
3110,14.2,14.2,-58,11,12
3111,15,15,-0.1,11,12
3112,15.03,15.03,-12,11,12
3113,15.5,15.5,-27,11,12
3114,16,16,-27.5,11,12
3115,16.25,16.25,-27.2,11,12
3116,16.4,16.4,-58,11,12
3117,20,20,-100,11,12
3118,20.01,20.01,-20,11,12
3119,21,21,-8,11,12
3120,23.73,23.73,-20,11,12
3121,24,24,-4.8,11,12
3122,25,25,-64,11,12
3123,25.03,25.03,-37,11,12
3124,26,26,-4.9,11,12
3125,26.8,26.8,-6.8,11,12
3126,27.73,27.73,-20,11,12
3127,28,28,-80,11,12
3128,30,30,-846.5,11,12
3129,30.01,30.01,-39,11,12
3130,30.03,30.03,-34,11,12
3131,31.73,31.73,-20,11,12
3132,31.9,31.9,-121.8,11,12
3133,32,32,-80,11,12
3134,32.01,32.01,-65,11,12
3135,33,33,-121.8,11,12
3136,33.7,33.7,-121.8,11,12
3137,33.9,33.9,-292.5,11,12
3138,35,35,-93.9,11,12
3139,35.01,35.01,-40,11,12
3140,35.5,35.5,-100.6,11,12
3141,36.03,36.03,-30,11,12
3142,36.7,36.7,-292.5,11,12
3143,36.8,36.8,-50,11,12
3144,36.9,36.9,-50,11,12
3145,37,37,-50,11,12
3146,37.1,37.1,-50,11,12
3147,37.18,37.18,-100.6,11,12
3148,37.2,37.2,-82.3,11,12
3149,37.5,37.5,-72.6,11,12
3150,38.1,38.1,-121.8,11,12
3151,38.85,38.85,-100.6,11,12
3152,38.9,38.9,-72.6,11,12
3153,39.4,39.4,-140,11,12
3154,39.5,39.5,-292.5,11,12
3155,39.6,39.6,-50,11,12
3156,39.7,39.7,-50,11,12
3157,39.8,39.8,-50,11,12
3158,39.9,39.9,-50,11,12
3159,40,40,-116.4,11,12
3160,40.02,40.02,-30,11,12
3161,40.53,40.53,-100.3,11,12
3162,40.7,40.7,-50,11,12
3163,41.5,41.5,-90,11,12
3164,42.03,42.03,-90,11,12
3165,42.5,42.5,-0.1,11,12
3166,42.54,42.54,-90,11,12
3167,42.91,42.91,-68.9,11,12
3168,43,43,-50,11,12
3169,43.1,43.1,-50,11,12
3170,43.2,43.2,-50,11,12
3171,43.3,43.3,-118.9,11,12
3172,43.86,43.86,-100,11,12
3173,44.17,44.17,-340,11,12
3174,44.44,44.44,-100,11,12
3175,45.02,45.02,-100,11,12
3176,45.03,45.03,-4,11,12
3177,45.7,45.7,-46,11,12
3178,45.8,45.8,-140,11,12
3179,45.9,45.9,-292.5,11,12
3180,47.5,47.5,-0.1,11,12
3181,48.03,48.03,-7,11,12
3182,49,49,-62,11,12
3183,50,50,-105.2,11,12
3184,50.13,50.13,-45,11,12
3185,50.5,50.5,-0.1,11,12
3186,55.02,55.02,-20,11,12
3187,60,60,-59.9,11,12
3188,60.03,60.03,-1,11,12
3189,60.13,60.13,-45,11,12
3190,65.5,65.5,-10,11,12
3191,70,70,-41.4,11,12
3192,70.04,70.04,-22.8,11,12
3193,73.34,73.34,-12,11,12
3194,73.38,73.38,-22.8,11,12
3195,73.5,73.5,-35,11,12
3196,75.13,75.13,-45,11,12
3197,76.69,76.69,-12,11,12
3198,76.73,76.73,-22.8,11,12
3199,77.4,77.4,-8,11,12
3200,79,79,-17,11,12
3201,79.5,79.5,-10,11,12
3202,80.03,80.03,-12,11,12
3203,80.07,80.07,-22.6,11,12
3204,83.7,83.7,-74.1,11,12
3205,133.1,133.1,-192,11,12
3206,145,145,-20,11,12
3207,145.01,145.01,-12.8,11,12
3208,160,160,-991,11,12
3209,180,180,-694.9,11,12
3210,180.3,180.3,-60.3,11,12
3211,0,0,-16465.3,11,13
3212,0.1,0.1,-1,11,13
3213,0.6,0.6,-70.1,11,13
3214,0.7,0.7,-35.4,11,13
3215,1.5,1.5,-513,11,13
3216,2,2,-173.5,11,13
3217,2.5,2.5,-66.5,11,13
3218,4.5,4.5,-228.1,11,13
3219,5,5,-759.5,11,13
3220,5.2,5.2,-205,11,13
3221,6,6,-23.6,11,13
3222,7,7,-10,11,13
3223,10.7,10.7,-58,11,13
3224,11,11,-2.4,11,13
3225,11.4,11.4,-58,11,13
3226,13,13,-1.1,11,13
3227,14.2,14.2,-58,11,13
3228,15,15,-0.1,11,13
3229,15.03,15.03,-12,11,13
3230,15.5,15.5,-27,11,13
3231,16,16,-27.5,11,13
3232,16.25,16.25,-26.9,11,13
3233,16.4,16.4,-58,11,13
3234,20,20,-100,11,13
3235,20.01,20.01,-20,11,13
3236,21,21,-8,11,13
3237,22.78,22.78,-20,11,13
3238,24,24,-4.8,11,13
3239,25,25,-66,11,13
3240,25.03,25.03,-18,11,13
3241,26,26,-4.9,11,13
3242,26.78,26.78,-20,11,13
3243,26.8,26.8,-6.8,11,13
3244,28,28,-80,11,13
3245,28.17,28.17,-25,11,13
3246,30,30,-847.5,11,13
3247,30.01,30.01,-39,11,13
3248,30.03,30.03,-34,11,13
3249,30.78,30.78,-20,11,13
3250,31.9,31.9,-121.8,11,13
3251,32,32,-80,11,13
3252,32.01,32.01,-65,11,13
3253,33,33,-121.8,11,13
3254,33.7,33.7,-121.8,11,13
3255,33.9,33.9,-292.5,11,13
3256,35,35,-43.9,11,13
3257,35.01,35.01,-40,11,13
3258,35.5,35.5,-100.3,11,13
3259,35.9,35.9,-50,11,13
3260,36.03,36.03,-30,11,13
3261,36.7,36.7,-292.5,11,13
3262,36.8,36.8,-50,11,13
3263,36.9,36.9,-50,11,13
3264,37,37,-50,11,13
3265,37.1,37.1,-50,11,13
3266,37.18,37.18,-100.3,11,13
3267,37.2,37.2,-82.3,11,13
3268,37.4,37.4,-50,11,13
3269,37.5,37.5,-72.6,11,13
3270,38.1,38.1,-121.8,11,13
3271,38.85,38.85,-100.3,11,13
3272,38.9,38.9,-72.6,11,13
3273,39.4,39.4,-140,11,13
3274,39.5,39.5,-292.5,11,13
3275,39.6,39.6,-50,11,13
3276,39.7,39.7,-50,11,13
3277,39.8,39.8,-50,11,13
3278,39.9,39.9,-50,11,13
3279,40,40,-166.5,11,13
3280,40.02,40.02,-30,11,13
3281,40.03,40.03,-19,11,13
3282,40.53,40.53,-99.9,11,13
3283,41.5,41.5,-90,11,13
3284,42.03,42.03,-90,11,13
3285,42.4,42.4,-50,11,13
3286,42.5,42.5,-0.1,11,13
3287,42.54,42.54,-90,11,13
3288,42.91,42.91,-68.9,11,13
3289,43,43,-50,11,13
3290,43.1,43.1,-50,11,13
3291,43.2,43.2,-50,11,13
3292,43.3,43.3,-118.9,11,13
3293,43.86,43.86,-100,11,13
3294,44.17,44.17,-340,11,13
3295,44.44,44.44,-100,11,13
3296,45.02,45.02,-100,11,13
3297,45.03,45.03,-4,11,13
3298,45.8,45.8,-140,11,13
3299,45.9,45.9,-292.5,11,13
3300,47.5,47.5,-0.1,11,13
3301,48.03,48.03,-7,11,13
3302,49,49,-62,11,13
3303,50,50,-57.1,11,13
3304,50.13,50.13,-45,11,13
3305,50.5,50.5,-0.1,11,13
3306,55.02,55.02,-20,11,13
3307,60,60,-60.9,11,13
3308,60.03,60.03,-1,11,13
3309,60.13,60.13,-45,11,13
3310,65.5,65.5,-10,11,13
3311,70,70,-41.4,11,13
3312,70.04,70.04,-22.8,11,13
3313,73.34,73.34,-12,11,13
3314,73.38,73.38,-22.8,11,13
3315,73.5,73.5,-35,11,13
3316,75.13,75.13,-45,11,13
3317,76.69,76.69,-12,11,13
3318,76.73,76.73,-22.8,11,13
3319,77.4,77.4,-8,11,13
3320,79,79,-17,11,13
3321,79.5,79.5,-10,11,13
3322,80.03,80.03,-12,11,13
3323,80.07,80.07,-22.6,11,13
3324,83.7,83.7,-74.1,11,13
3325,133.1,133.1,-192,11,13
3326,145,145,-20,11,13
3327,145.01,145.01,-12.8,11,13
3328,160,160,-1096,11,13
3329,180,180,-694.9,11,13
3330,180.3,180.3,-60.3,11,13
3331,0,0,-16455.5,11,14
3332,0.1,0.1,-1,11,14
3333,0.6,0.6,-70.1,11,14
3334,0.7,0.7,-40,11,14
3335,1.5,1.5,-521.1,11,14
3336,2,2,-173.5,11,14
3337,2.5,2.5,-66.2,11,14
3338,4.5,4.5,-231.2,11,14
